name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Кантемировское,54.145618,70.074486,133,141.0,21.28,5.0,44.1,76.1,103.5,82.1
Кирово,54.149075,70.3215452,480,135.0,26.05,30.0,50.1,80.7,103.5,82.6
Котовское,54.296768,70.103928,76,135.0,37.04,-1.0,46.1,73.9,102.2,79.5
Многоцветное,53.886616,69.540169,407,160.0,15.52,4.0,35.0,67.6,99.4,82.2
Тендик,53.992543,69.8575413,312,140.0,0.48,5.0,42.4,76.0,101.8,82.9
Заречное,53.770763,69.769211,219,165.0,1.68,9.0,33.8,70.9,99.9,85.2
Надеждинка,53.913223,69.860298,44,144.0,1.7,1.0,44.0,82.3,101.1,84.6
Октябрьское,53.71431,69.668915,46,172.0,0.77,10.0,37.5,74.8,100.0,86.1
Тапшил,53.573334,70.037659,10,207.0,28.69,48.0,36.0,73.6,98.9,87.8
Большой Изюм,53.719046,69.63546,1191,174.0,0.42,8.0,38.4,75.9,99.6,85.3
Драгомировка,53.7520402,69.3697642,522,181.0,17.68,14.0,32.5,66.3,100.4,83.7
Иван-Город,53.7731746,69.3236261,231,179.0,21.26,12.0,32.7,66.0,100.3,83.2
Обуховка,53.679047,69.398209,362,185.0,14.88,16.0,34.6,70.9,99.3,84.3
Белоярка,53.783981,70.242401,109,155.0,26.61,13.0,39.4,84.2,98.7,86.8
Донецкое,53.805855,70.097076,553,153.0,17.18,8.0,42.8,84.6,99.1,86.4
Краснокиевка,53.746407,70.227455,343,149.0,27.91,4.0,34.7,76.7,98.1,87.1
Новогречановка,53.862225,70.424812,382,122.0,12.63,17.0,32.2,76.2,99.0,85.0
Новодворовка,53.849495,70.310371,145,140.0,18.97,35.0,42.0,88.2,98.1,86.5
Подольское,53.829334,70.079849,463,152.0,14.93,10.0,42.8,84.6,99.1,86.4
Агроном,54.190063,70.534271,99,133.0,26.21,34.0,57.4,82.9,101.7,81.5
Ильич,54.142712,70.545845,366,132.0,20.91,33.0,54.0,83.9,101.9,82.7
Молодогвардейское,54.0950466,70.7952992,418,126.0,18.92,40.0,51.9,86.9,100.3,83.3
Возвышенка,54.437664,70.941399,1932,127.0,57.57,41.0,53.0,79.6,100.1,80.4
Золотая Нива,54.2091188,70.8748844,264,127.0,32.51,41.0,51.2,82.5,100.2,82.6
Медвежка,54.870277,70.436485,640,133.0,73.09,48.0,58.5,73.8,102.4,77.1
Новоивановка,53.882401,69.696236,143,159.0,7.8,8.0,38.4,72.1,99.8,83.0
Берёзовка,53.5643554,69.3276584,28,231.0,23.89,61.0,42.4,79.7,98.7,84.8
Горькое,53.630962,69.152756,490,211.0,31.68,41.0,38.6,74.4,99.1,84.0
Летовочное,53.735115,68.980431,541,223.0,36.98,9.0,37.7,70.8,100.1,82.0
Любимовка,53.789822,69.179337,169,181.0,30.86,14.0,34.7,68.5,100.2,82.6
Подлесное,53.714844,68.990486,255,218.0,37.24,4.0,37.7,70.8,100.1,82.0
Трудовая Нива,54.663868,69.194862,65,142.0,11.88,46.0,50.1,64.9,97.8,72.5
Мичурино,53.3954853,66.6237321,406,195.0,24.27,49.0,61.5,82.9,115.1,80.0
Вознесенка,54.67017,68.81662,445,111.0,3.1,9.0,46.3,62.5,95.7,71.6
Надёжка,54.62022,68.811348,316,107.0,2.16,5.0,46.3,63.1,95.4,71.8
Ольшанка,55.009148,69.102615,379,98.0,0.27,9.0,51.0,63.9,98.2,72.3
Соколовка,55.11763,69.203369,2432,103.0,0.46,18.0,51.7,64.5,99.6,73.0
Большая Малышка,55.096394,69.227661,939,97.0,0.89,10.0,51.7,64.5,99.6,73.0
Коктерек,54.489746,69.461533,176,130.0,37.17,33.0,52.0,71.6,99.1,74.6
Григорьевка,54.626225,69.545738,33,137.0,34.17,41.0,52.4,69.3,99.6,74.1
Трудовое,54.552261,69.486176,706,138.0,34.38,42.0,52.4,69.3,99.6,74.1
Кенжегалы,54.540993,69.564445,109,130.0,39.31,34.0,53.6,73.2,99.8,75.2
Аралагаш,54.342682,69.172279,324,129.0,34.78,31.0,45.2,69.2,97.1,75.0
Рублёвка,54.270718,69.143616,617,131.0,38.4,29.0,44.2,67.9,96.3,74.3
Кременчуг,53.897041,69.267227,143,158.0,31.45,-6.0,33.3,66.1,99.6,81.9
Сарыбай,54.0371175,69.1737805,9,128.0,39.98,-7.0,13.6,71.3,98.2,79.6
Асаново,54.853539,69.452156,1231,140.0,21.23,34.0,53.6,67.5,100.9,74.1
Явленка,54.3462508,68.4566996,5928,133.0,0.7,33.0,40.5,61.2,93.3,71.2
Бирликское,53.041672,66.721931,791,179.0,0.67,28.0,84.3,100.9,137.1,90.0
Ефимовка,53.149876,66.773178,383,183.0,0.77,38.0,80.1,94.6,131.1,86.6
Токсан би,52.962101,66.622246,561,185.0,0.43,23.0,82.8,103.4,135.4,90.0
Нежинка,53.059357,66.739822,1206,184.0,1.15,36.0,79.4,95.9,129.8,86.7
Старобелка,52.982792,66.829201,202,241.0,9.21,89.0,89.8,99.9,140.0,90.4
Ивановка,54.631046,69.990372,642,136.0,61.8,42.0,56.3,74.0,102.9,77.2
Полтавка,54.502052,69.781807,807,138.0,53.67,42.0,53.3,74.1,101.4,76.8
Черкасское,54.368376,69.7677017,698,137.0,40.9,2.0,52.3,75.4,100.6,77.1
Власовка,54.199375,69.603462,619,138.0,25.15,3.0,45.4,73.2,99.9,78.7
Киялы,54.200649,69.649261,1705,138.0,24.0,3.0,45.4,73.2,99.9,78.7
Шагалалы,54.1781318,69.5230735,1113,136.0,26.22,1.0,46.9,74.3,99.2,78.2
Астраханка,54.511875,69.232262,735,140.0,24.05,40.0,47.6,66.8,97.3,73.2
Бескудук,54.047737,68.087105,273,165.0,11.58,4.0,47.4,68.8,101.2,74.8
Волошинка,53.889011,67.978714,589,176.0,11.13,6.0,49.3,70.5,104.1,75.8
Орнек,54.143215,67.791847,162,134.0,1.05,22.0,45.7,65.9,100.3,73.2
Ясновка,53.981533,68.216652,613,165.0,0.42,5.0,46.5,69.3,100.8,75.1
Николаевка,54.205807,67.804298,1312,129.0,2.0,17.0,46.1,65.5,98.9,72.8
Спасовка,54.349106,67.721245,135,145.0,18.67,31.0,47.2,64.9,98.1,72.3
Петровка,54.302021,68.221336,1122,123.0,3.57,9.0,43.2,62.9,95.1,71.8
Чириковка,54.399506,68.616119,844,119.0,1.58,16.0,43.1,62.1,93.4,71.0
Тарангул,54.1698,68.429443,489,147.0,13.49,34.0,41.4,63.4,95.7,72.7
Корнеевка,54.00486,68.421883,1969,164.0,7.06,8.0,18.4,69.1,99.7,75.7
Булак,53.870007,68.391533,390,177.0,12.18,-14.0,46.0,72.4,101.8,77.4
Ильинка,54.2030973,68.0059602,944,143.0,1.37,39.0,43.1,63.3,97.7,72.6
Заградовка,53.844063,68.610909,829,168.0,22.14,-24.0,43.0,73.4,102.3,79.6
Володарское,52.661465,66.595833,578,195.0,0.49,18.0,93.9,116.5,145.6,98.0
Жарколь,52.5745729,66.3971613,14,227.0,6.89,49.0,91.5,120.9,146.9,100.5
Целинное,52.6059,66.490768,648,201.0,0.28,19.0,91.8,120.8,147.9,100.9
Виноградовка,55.2200765,69.086532,515,134.0,13.08,40.0,54.5,65.0,100.1,73.6
Гайдуково,55.322174,68.7733,51,136.0,35.34,42.0,52.6,62.5,100.5,73.8
Вагулино,55.150024,69.259735,613,101.0,1.62,7.0,53.2,65.4,101.2,73.9
Бугровое,55.048939,69.720924,564,138.0,23.97,52.0,57.6,70.6,101.2,74.6
Долматово,55.3167772,69.4561447,320,91.0,0.48,8.0,55.5,66.6,103.0,74.8
Байтерек,54.7371426,69.0677151,1666,109.0,1.56,15.0,48.7,64.2,97.3,72.3
Рассвет,54.475815,68.68837,671,141.0,1.62,38.0,43.6,62.2,94.4,71.5
Байтерек,54.9012441,70.0339128,658,135.0,49.83,49.0,58.7,72.5,101.6,75.8
Рявкино,54.979862,70.095688,47,134.0,48.14,49.0,55.7,71.2,101.7,75.8
Лебяжье,55.039898,70.839371,417,122.0,88.38,41.0,58.2,73.1,101.9,77.3
Метлишино,54.969437,69.623795,195,139.0,26.46,49.0,58.2,69.9,101.2,74.4
Ганькино,54.869091,70.119324,168,122.0,56.33,36.0,59.3,72.9,101.9,76.1
Тюменка,54.885094,69.778336,293,139.0,39.93,55.0,51.7,69.6,101.2,75.0
Толмачевка,54.8367908,69.3836859,77,139.0,17.54,33.0,55.0,67.3,99.7,73.4
Плоское,54.774399,69.478127,144,134.0,26.03,28.0,56.7,68.5,100.0,73.7
Гаврино,55.177998,69.963959,126,135.0,30.63,54.0,56.9,69.9,103.4,75.9
Зарослое,55.068386,70.231606,30,133.0,50.91,52.0,57.5,71.9,102.1,76.1
Ташкентка,55.0608911,69.2294455,243,131.0,0.69,41.0,51.7,64.5,99.6,73.0
Новотроицкое,54.941441,70.222183,227,133.0,57.27,48.0,58.9,73.2,102.1,76.5
Октябрьское,55.0304739,70.4233151,425,132.0,63.77,51.0,52.6,72.0,102.2,76.8
Хлебороб,54.962818,70.464844,198,134.0,69.47,53.0,52.7,72.3,102.2,77.0
Суворовка,55.098549,70.318291,38,132.0,54.78,51.0,57.9,72.5,102.3,76.5
Тищенко,54.866947,70.56736,94,130.0,80.56,49.0,60.2,74.3,102.3,77.4
Чистовское,54.895565,70.625801,950,119.0,82.09,38.0,60.2,74.3,102.3,77.4
Украинка,54.844982,70.585289,23,129.0,82.86,48.0,58.6,74.5,102.9,78.2
Майбалык,54.296463,70.509888,235,131.0,38.13,32.0,51.8,78.4,101.7,80.5
Пулеметовка,54.552135,70.423721,133,130.0,67.0,31.0,56.2,74.6,103.4,78.4
Таманское,54.482517,70.512383,462,130.0,58.76,31.0,52.2,75.0,102.4,79.2
Косколь,54.4303762,70.6339942,101,128.0,52.94,34.0,52.7,76.7,101.5,80.0
Советское,54.4322207,70.3431847,1365,135.0,54.79,30.0,49.1,74.0,102.4,79.1
Шандак,54.436375,70.751198,154,126.0,54.35,39.0,52.1,78.3,100.8,80.5
Придорожное,54.498676,70.345047,264,131.0,61.98,26.0,49.0,72.5,102.7,78.5
Достык,54.7590514,70.3366645,207,132.0,74.85,46.0,58.1,73.8,102.9,77.3
Полтавка,54.831326,70.311897,572,132.0,68.71,46.0,58.1,73.8,102.9,77.3
Жанажол,53.982719,67.608635,384,128.0,0.44,8.0,50.8,70.1,103.7,74.4
Жанаталап,53.9700811,67.5499431,98,139.0,1.21,16.0,53.6,70.4,104.2,74.4
Узынжар,53.537678,67.080902,492,156.0,1.21,23.0,61.8,80.6,115.1,79.0
Двинск,54.145901,68.403328,259,149.0,15.23,40.0,47.6,67.8,97.4,74.0
Лавровка,53.454784,68.35746,415,263.0,0.31,9.0,58.2,81.2,113.9,83.8
Дзержинское,53.612789,66.435074,219,178.0,44.57,45.0,59.6,77.5,108.3,76.5
Ленинское,53.3755636,66.3604841,191,200.0,36.35,45.0,62.0,83.3,114.8,79.8
Москворецкое,53.6791,66.362312,517,174.0,51.11,41.0,60.0,76.0,105.9,75.4
Андреевка,52.999763,67.381363,844,289.0,20.0,35.0,94.3,98.3,147.7,92.6
Макарьевка,54.501556,66.350296,111,160.0,94.86,41.0,56.0,70.2,103.2,75.1
Пресноредуть,54.5552732,66.1543393,420,168.0,110.53,44.0,56.8,71.9,105.3,77.0
Дубровное,54.814541,68.091301,690,148.0,47.47,49.0,49.6,61.3,97.3,72.5
Афонькино,54.905602,68.262001,571,147.0,45.86,48.0,47.0,59.8,96.6,71.7
Покровка,54.931152,68.631683,952,143.0,27.07,45.0,47.4,60.3,95.7,71.0
Қызылжар орман шаруашылығы,54.8302185,69.1262021,,103.0,4.72,10.0,49.7,64.1,97.2,72.0
Тепловское,54.8629738,69.2551484,,139.0,8.81,33.0,53.9,66.6,100.0,73.3
Кладбинка,54.736385,67.6147491,506,151.0,61.73,41.0,48.6,61.7,99.1,72.7
Пчелино,54.778366,67.937798,54,149.0,54.25,50.0,46.3,60.5,98.5,73.2
Сенжарка,54.7730787,67.8304133,74,148.0,58.32,41.0,47.2,60.9,98.9,73.3
Екатериновка,54.5942855,66.7049222,132,158.0,81.98,39.0,53.9,67.4,101.5,74.2
Светлое,54.586346,66.634529,57,162.0,84.82,43.0,55.6,68.5,101.8,74.4
Чапаевка,54.5086818,66.5132517,85,162.0,86.13,43.0,55.9,69.9,103.3,74.9
Будённое,54.623726,66.513252,488,160.0,93.51,41.0,53.9,67.9,101.9,74.6
Кабань,54.6611966,66.4859984,77,162.0,97.5,43.0,56.5,69.1,102.8,75.5
Калиновка,54.5925449,66.4565179,87,166.0,94.34,47.0,53.9,67.9,101.9,74.6
Казанка,54.718452,66.954659,596,146.0,80.4,32.0,50.8,64.6,101.0,74.2
Узынколь,54.59211,67.152664,167,149.0,61.44,35.0,50.4,64.3,100.2,73.3
Айымжан,54.543686,67.090912,223,153.0,60.6,39.0,51.6,65.5,100.6,73.4
Святодуховка,54.484962,66.783897,354,153.0,70.25,34.0,55.0,67.5,101.6,73.8
Благовещенка,54.369076,66.97139,2806,157.0,52.84,38.0,53.3,66.9,101.3,73.3
Украинское,54.116165,66.659279,426,166.0,56.6,48.0,56.0,70.2,103.7,73.6
Новое,54.091621,66.53981,58,164.0,62.79,43.0,57.8,71.3,104.1,74.0
Кайранколь,54.032894,66.369087,653,165.0,69.36,32.0,54.6,71.5,103.4,74.0
Комсомольское,53.754959,66.402031,419,171.0,52.05,38.0,57.4,73.7,103.4,74.3
Хмельницкое,53.824615,66.061569,449,181.0,75.52,48.0,61.4,73.4,103.7,74.2
2632 км,54.8565139,69.2607726,,139.0,9.43,33.0,53.9,66.6,100.0,73.3
Краснознамённое,54.976139,68.806702,654,134.0,18.46,41.0,48.6,61.4,96.9,71.7
Горьковское,54.1858669,71.9383977,653,116.0,56.82,66.0,50.0,88.9,98.0,82.8
Арыкбалык,52.953907,68.198669,2050,392.0,5.4,66.0,96.1,96.2,138.2,94.8
Петровка,53.6162693,70.4615564,1204,166.0,14.34,24.0,40.2,85.2,96.9,87.7
Чкалово,53.625412,70.43367,2849,167.0,16.1,25.0,36.4,81.4,96.9,87.5
Нижний Бурлук,52.771709,68.169281,584,369.0,12.65,-3.0,98.3,103.0,153.2,100.2
Айсаринское,53.294186,71.898643,235,181.0,25.75,17.0,50.3,107.1,102.8,94.9
Аккудык,53.128433,72.34227,189,174.0,38.11,76.0,57.8,112.1,101.0,96.0
Золотая Нива,52.962009,71.943108,47,195.0,56.68,31.0,54.0,115.9,99.2,95.9
Карсаковка,52.798553,67.771004,101,288.0,1.98,6.0,106.7,107.4,158.1,100.7
Шоптыколь,52.43047,66.749649,415,204.0,0.47,18.0,103.0,124.4,155.1,105.8
Ялты,52.4594302,67.194389,381,274.0,0.74,13.0,105.7,121.1,164.1,107.3
Верхний Бурлук,52.839413,68.307625,217,416.0,14.53,29.0,100.1,103.8,152.5,100.3
Боровское,54.875137,68.8351312,163,131.0,12.81,33.0,47.3,61.1,95.7,71.0
Кондратовка,54.884083,68.808029,561,133.0,14.79,35.0,47.3,61.1,95.7,71.0
Измайловка,54.8892174,68.8511832,13,130.0,12.77,37.0,46.7,61.3,96.0,71.2
Актуесай,53.9165399,72.6553586,605,66.0,2.31,16.0,59.2,99.8,98.4,85.4
Бидайык,54.0295008,72.7368342,850,124.0,11.93,76.0,69.3,99.2,98.2,84.8
Целинное,53.9890371,66.0713217,184,168.0,83.94,35.0,61.8,74.0,104.1,75.1
Караагаш,54.323322,68.899139,176,134.0,21.63,29.0,49.3,68.4,94.8,72.9
Куприяновка,53.3391,66.959091,224,179.0,1.74,40.0,65.4,85.5,120.9,81.7
Акбулак,53.406972,72.4177394,429,128.0,44.43,58.0,56.1,106.0,100.6,92.3
Вознесенка,55.020363,68.95623,122,108.0,9.56,18.0,48.7,62.5,97.2,71.8
Каратал,53.86311,67.467735,465,148.0,2.46,16.0,52.5,71.5,106.3,75.3
Ыскака Ыбыраева,53.933348,67.5846568,463,140.0,2.35,24.0,49.9,70.3,106.2,75.4
Арай,53.752785,67.547203,710,178.0,9.07,44.0,60.5,74.2,108.9,76.3
Ленинградское,53.534927,71.546295,2296,131.0,0.63,10.0,50.6,102.7,98.5,89.7
Краснокаменка,53.731476,68.891396,284,229.0,31.17,15.0,40.9,74.0,101.2,81.9
Саумалколь,53.2940231,68.1060457,11639,306.0,14.35,45.0,72.8,86.8,122.2,85.9
Разгульное,52.396862,66.681755,364,204.0,0.39,12.0,103.0,124.4,155.1,105.8
Белое,55.061985,68.476593,643,138.0,40.47,48.0,52.1,61.6,98.9,72.9
Воскресеновка,54.880726,68.470741,840,142.0,34.22,44.0,47.3,60.1,95.8,71.1
Андреевка,54.515923,68.276672,540,142.0,18.46,35.0,43.7,60.8,93.7,70.9
Кызыласкер,54.426903,67.804146,423,156.0,25.48,46.0,44.8,62.4,96.4,71.8
Леденёво,54.699867,68.538467,520,137.0,17.02,38.0,45.4,60.5,94.3,70.8
Бике,54.614407,67.66539,326,149.0,47.79,39.0,45.4,60.8,98.1,72.3
Новомихайловка,54.654854,68.193947,780,140.0,33.91,38.0,47.9,61.2,95.9,71.7
Берёзовка,55.0142306,69.1710894,435,134.0,2.65,44.0,54.0,65.5,99.4,72.9
Ақсуат,53.612885,66.558327,682,182.0,36.64,49.0,59.2,77.8,109.3,77.0
Есиль,53.58086,66.803749,87,178.0,20.07,45.0,63.8,78.8,110.5,77.2
Антоновка,53.315826,68.434509,1044,285.0,14.19,25.0,64.3,86.6,117.3,87.0
Горное,53.841141,68.541351,195,164.0,17.82,-28.0,45.4,74.5,103.3,79.4
Орлиногорское,53.8115673,68.538841,45,226.0,16.51,34.0,45.4,74.5,103.3,79.4
Белоградовка,53.464417,66.630424,337,192.0,27.11,52.0,64.4,81.1,112.0,78.3
Приозёрное,53.749657,66.561279,10,174.0,42.74,41.0,61.8,77.7,106.8,75.8
Дашко-Николаевка,53.927147,70.341217,321,136.0,13.35,31.0,36.9,78.9,99.7,85.2
Карлуга,54.62233,68.881004,110,108.0,1.42,9.0,46.9,63.4,96.0,72.1
Новопокровка,53.729725,67.751305,620,184.0,22.72,50.0,61.8,76.2,110.4,77.6
Щучье,55.152699,68.504646,130,137.0,41.21,42.0,51.2,61.4,100.6,74.0
Караганды,54.666092,71.055885,568,130.0,83.98,44.0,57.4,76.7,99.6,79.3
