name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Пресновка,55.0909817,69.0272651,764,111.0,7.84,22.0,120.6,148.4,175.2,129.3
Бостандык,53.948696,71.406944,464,93.0,41.48,-6.0,61.3,99.9,138.1,119.5
Кишкенеколь,53.6357326,72.3411085,6590,139.0,31.34,69.0,20.0,38.9,126.1,113.6
Акжаркын,53.6813187,71.3078338,468,129.0,22.97,15.0,30.4,60.2,132.1,116.7
Камышлово,54.782906,69.674385,203,141.0,37.09,35.0,128.0,160.2,173.2,128.2
Рузаевка,52.821907,66.952431,3339,222.0,0.47,16.0,171.3,184.9,256.6,160.9
Сивковка,52.848736,66.981255,354,223.0,0.48,7.0,171.3,184.9,256.6,160.9
Ломоносовка,52.803749,66.465874,687,198.0,0.65,25.0,142.5,177.6,236.7,159.2
Ставрополка,52.835926,66.559067,571,190.0,1.02,22.0,153.1,180.2,239.8,160.0
Белое,54.936493,69.203117,924,136.0,4.93,41.0,126.1,153.7,176.2,129.6
Новоникольское,55.02475,69.493172,122,137.0,16.44,47.0,128.2,153.5,174.3,127.7
Пеньково,54.965187,69.244598,1079,134.0,7.63,45.0,123.6,150.0,175.7,129.0
Тахтаброд,52.633469,67.579048,1027,269.0,0.6,7.0,171.7,174.6,243.7,154.7
Бесколь,54.775146,69.097794,13149,111.0,3.44,17.0,120.2,154.9,176.6,130.8
Чапаево,54.631702,69.152771,374,142.0,12.16,45.0,123.0,162.2,177.7,132.5
Кырымбет,52.459782,67.76239,30,334.0,12.74,41.0,161.6,168.1,229.7,150.4
Ковыльное,52.5746,67.687767,361,301.0,0.44,16.0,171.8,173.5,241.7,154.1
Сокологоровка,52.507038,67.873611,287,375.0,9.74,66.0,163.0,167.1,227.9,149.9
Привольное,52.6008281,67.8253627,7,315.0,0.39,11.0,170.8,172.6,239.7,153.5
Аканбурлык,52.6149159,68.049995,223,364.0,0.44,8.0,172.6,170.4,236.3,152.5
Акшокы,52.68491,67.880547,21,369.0,9.09,57.0,180.2,175.0,246.5,155.5
Красново,52.5966847,67.907696,19,323.0,0.27,2.0,171.6,171.5,237.9,152.9
Куспек,52.742474,67.998177,568,368.0,12.91,21.0,181.4,174.0,244.8,155.1
Тимирязево,53.7481615,66.4954458,3998,172.0,46.32,39.0,151.3,187.1,226.2,161.0
Вишневка,54.9407291,69.0741755,111,100.0,1.61,9.0,121.2,153.2,175.9,129.8
Якорь,54.959206,69.034576,2060,102.0,3.8,9.0,117.5,150.6,175.4,129.5
Затон,54.8549472,68.9933737,174,107.0,3.31,14.0,117.1,152.5,175.8,130.0
Кривоозёрка,54.8717546,68.99711,142,103.0,3.25,7.0,117.1,152.5,175.8,130.0
Тепличное,54.8329505,69.0915477,785,100.0,2.48,7.0,120.2,154.9,176.6,130.8
Прибрежное,54.819756,69.090256,1793,103.0,2.7,11.0,120.2,154.9,176.6,130.8
Знаменское,54.901402,69.597755,932,145.0,29.97,48.0,124.6,155.8,173.5,127.9
Михайловка,54.892441,69.462555,82,138.0,21.36,41.0,122.9,154.7,174.9,128.5
Байсал,54.895233,69.553108,128,137.0,27.13,40.0,124.6,155.8,173.5,127.9
Ленинское,54.473019,69.182556,1083,142.0,25.44,42.0,117.4,164.8,177.6,133.6
Смирново,54.51453,69.419189,5650,137.0,33.39,40.0,118.8,164.7,176.3,132.5
Рощинское,54.058678,69.143158,419,138.0,42.28,3.0,111.8,175.0,174.7,139.9
Архангельское,54.7801156,68.9461997,845,112.0,1.79,17.0,116.7,154.8,176.3,131.2
Новокаменка,54.711693,68.983734,995,105.0,1.08,11.0,118.1,156.4,177.1,132.0
Петерфельд,54.912373,68.887779,1579,129.0,11.48,33.0,116.6,153.1,175.7,130.3
Подгорное,54.7128156,69.0232742,506,113.0,0.38,12.0,118.1,156.4,177.1,132.0
Боголюбово,54.6174536,68.7288167,1210,111.0,2.59,10.0,116.8,159.9,177.3,133.6
Приишимка,54.611111,68.855843,376,109.0,0.35,11.0,118.3,160.1,177.7,133.5
Водопроводное,54.555283,68.728447,343,117.0,0.77,17.0,116.8,159.9,177.3,133.6
Красная Горка,54.5550524,68.7689396,331,130.0,0.67,28.0,116.8,159.1,177.5,133.6
Новоникольское,54.527195,68.686737,1474,113.0,1.15,12.0,114.9,164.0,178.7,135.3
Золотоноша,52.826229,67.170753,30,303.0,11.82,79.0,180.2,186.6,258.1,160.7
Червонное,53.2771558,66.7276043,1075,195.0,10.34,40.0,141.7,191.4,233.7,161.0
Бахмут,53.9553438,69.6563407,154,147.0,9.36,11.0,90.4,160.1,167.4,136.3
Виноградовка,53.852486,69.885887,181,152.0,2.92,5.0,79.4,148.7,161.4,135.1
Мироновка,53.840008,69.839554,520,154.0,1.12,6.0,70.5,147.7,161.6,137.8
Чермошнянка,53.956871,69.776093,617,145.0,3.94,9.0,86.5,154.7,166.0,135.2
Вишневка,53.928841,70.116203,645,145.0,12.94,5.0,83.3,148.4,156.6,132.5
Зелёный Гай,53.9415782,70.4052003,1323,131.0,8.93,26.0,42.7,100.8,149.7,128.5
Ясная Поляна,53.948624,70.280006,1368,138.0,17.04,33.0,57.6,123.0,151.9,129.8
Новоприречное,53.795761,69.71405,311,161.0,1.16,6.0,76.0,155.5,164.5,139.3
Кантемировское,54.145618,70.074486,133,141.0,21.28,5.0,85.6,147.6,165.8,131.5
Кирово,54.149075,70.3215452,480,135.0,26.05,30.0,93.6,150.8,163.0,130.1
Котовское,54.296768,70.103928,76,135.0,37.04,-1.0,101.9,163.3,167.6,130.4
Многоцветное,53.886616,69.540169,407,160.0,15.52,4.0,86.1,166.5,169.4,140.2
Тендик,53.992543,69.8575413,312,140.0,0.48,5.0,85.2,152.7,164.5,134.1
Заречное,53.770763,69.769211,219,165.0,1.68,9.0,70.5,147.7,161.6,137.8
Надеждинка,53.913223,69.860298,44,144.0,1.7,1.0,79.4,148.7,161.4,135.1
Октябрьское,53.71431,69.668915,46,172.0,0.77,10.0,78.5,156.4,163.4,140.6
Тапшил,53.573334,70.037659,10,207.0,28.69,48.0,62.9,128.8,151.6,134.5
Большой Изюм,53.719046,69.63546,1191,174.0,0.42,8.0,82.5,162.9,166.1,142.3
Драгомировка,53.7520402,69.3697642,522,181.0,17.68,14.0,83.4,170.3,172.2,143.7
Иван-Город,53.7731746,69.3236261,231,179.0,21.26,12.0,86.8,175.3,175.2,145.3
Обуховка,53.679047,69.398209,362,185.0,14.88,16.0,84.2,172.4,171.7,145.7
Белоярка,53.783981,70.242401,109,155.0,26.61,13.0,54.7,117.0,149.4,131.2
Донецкое,53.805855,70.097076,553,153.0,17.18,8.0,68.8,135.9,152.3,132.9
Краснокиевка,53.746407,70.227455,343,149.0,27.91,4.0,46.6,103.2,147.0,130.5
Новогречановка,53.862225,70.424812,382,122.0,12.63,17.0,42.7,100.8,149.7,128.5
Новодворовка,53.849495,70.310371,145,140.0,18.97,35.0,52.4,110.0,146.8,129.5
Подольское,53.829334,70.079849,463,152.0,14.93,10.0,68.8,135.9,152.3,132.9
Агроном,54.190063,70.534271,99,133.0,26.21,34.0,111.5,161.2,161.5,129.4
Ильич,54.142712,70.545845,366,132.0,20.91,33.0,98.2,152.6,159.2,129.1
Молодогвардейское,54.0950466,70.7952992,418,126.0,18.92,40.0,82.2,137.5,153.8,127.6
Возвышенка,54.437664,70.941399,1932,127.0,57.57,41.0,111.0,166.7,160.1,128.6
Золотая Нива,54.2091188,70.8748844,264,127.0,32.51,41.0,94.2,151.9,155.1,127.8
Медвежка,54.870277,70.436485,640,133.0,73.09,48.0,131.3,165.8,163.6,123.2
Новоивановка,53.882401,69.696236,143,159.0,7.8,8.0,84.7,159.2,165.9,137.9
Берёзовка,53.5643554,69.3276584,28,231.0,23.89,61.0,99.1,186.1,174.2,149.6
Горькое,53.630962,69.152756,490,211.0,31.68,41.0,98.8,190.6,179.1,151.9
Летовочное,53.735115,68.980431,541,223.0,36.98,9.0,104.6,196.7,187.6,153.6
Любимовка,53.789822,69.179337,169,181.0,30.86,14.0,91.9,181.3,178.4,147.1
Подлесное,53.714844,68.990486,255,218.0,37.24,4.0,104.6,196.7,187.6,153.6
Трудовая Нива,54.663868,69.194862,65,142.0,11.88,46.0,122.1,158.2,177.5,131.5
Мичурино,53.3954853,66.6237321,406,195.0,24.27,49.0,142.3,191.9,231.2,160.7
Вознесенка,54.67017,68.81662,445,111.0,3.1,9.0,115.7,156.3,176.7,132.3
Надёжка,54.62022,68.811348,316,107.0,2.16,5.0,116.8,159.1,177.5,133.6
Ольшанка,55.009148,69.102615,379,98.0,0.27,9.0,119.9,150.1,175.5,129.2
Соколовка,55.11763,69.203369,2432,103.0,0.46,18.0,116.4,145.3,175.3,128.6
Большая Малышка,55.096394,69.227661,939,97.0,0.89,10.0,116.4,145.3,175.3,128.6
Коктерек,54.489746,69.461533,176,130.0,37.17,33.0,120.3,165.5,175.2,131.9
Григорьевка,54.626225,69.545738,33,137.0,34.17,41.0,123.6,163.3,176.3,131.2
Трудовое,54.552261,69.486176,706,138.0,34.38,42.0,123.6,163.3,176.3,131.2
Кенжегалы,54.540993,69.564445,109,130.0,39.31,34.0,122.6,167.5,173.9,131.2
Аралагаш,54.342682,69.172279,324,129.0,34.78,31.0,109.0,167.1,175.9,135.8
Рублёвка,54.270718,69.143616,617,131.0,38.4,29.0,109.7,168.4,177.3,136.8
Кременчуг,53.897041,69.267227,143,158.0,31.45,-6.0,85.7,170.2,173.3,142.4
Сарыбай,54.0371175,69.1737805,9,128.0,39.98,-7.0,33.9,178.1,174.0,141.1
Асаново,54.853539,69.452156,1231,140.0,21.23,34.0,122.9,154.7,174.9,128.5
Явленка,54.3462508,68.4566996,5928,133.0,0.7,33.0,114.0,172.3,183.0,139.7
Бирликское,53.041672,66.721931,791,179.0,0.67,28.0,156.0,186.7,245.8,161.3
Ефимовка,53.149876,66.773178,383,183.0,0.77,38.0,163.6,193.2,245.4,162.0
Токсан би,52.962101,66.622246,561,185.0,0.43,23.0,146.8,183.4,241.2,160.4
Нежинка,53.059357,66.739822,1206,184.0,1.15,36.0,157.5,190.2,241.3,161.2
Старобелка,52.982792,66.829201,202,241.0,9.21,89.0,170.0,189.0,250.8,161.9
Ивановка,54.631046,69.990372,642,136.0,61.8,42.0,129.5,170.3,171.5,128.6
Полтавка,54.502052,69.781807,807,138.0,53.67,42.0,120.1,166.9,171.4,129.8
Черкасское,54.368376,69.7677017,698,137.0,40.9,2.0,116.0,167.3,170.1,130.4
Власовка,54.199375,69.603462,619,138.0,25.15,3.0,101.8,164.3,170.0,133.9
Киялы,54.200649,69.649261,1705,138.0,24.0,3.0,101.8,164.3,170.0,133.9
Шагалалы,54.1781318,69.5230735,1113,136.0,26.22,1.0,104.8,166.1,170.6,134.5
Астраханка,54.511875,69.232262,735,140.0,24.05,40.0,117.4,164.8,177.6,133.6
Бескудук,54.047737,68.087105,273,165.0,11.58,4.0,128.1,186.0,202.7,149.7
Волошинка,53.889011,67.978714,589,176.0,11.13,6.0,133.4,190.8,212.1,154.4
Орнек,54.143215,67.791847,162,134.0,1.05,22.0,120.8,174.3,201.4,147.0
Ясновка,53.981533,68.216652,613,165.0,0.42,5.0,126.2,188.0,200.6,149.6
Николаевка,54.205807,67.804298,1312,129.0,2.0,17.0,120.8,171.7,196.4,144.6
Спасовка,54.349106,67.721245,135,145.0,18.67,31.0,124.4,171.1,193.6,142.8
Петровка,54.302021,68.221336,1122,123.0,3.57,9.0,116.9,170.2,185.8,140.4
Чириковка,54.399506,68.616119,844,119.0,1.58,16.0,114.9,165.8,180.1,137.0
Тарангул,54.1698,68.429443,489,147.0,13.49,34.0,116.0,177.8,187.4,142.4
Корнеевка,54.00486,68.421883,1969,164.0,7.06,8.0,51.6,193.6,196.6,149.4
Булак,53.870007,68.391533,390,177.0,12.18,-14.0,127.6,200.8,202.1,153.7
Ильинка,54.2030973,68.0059602,944,143.0,1.37,39.0,116.6,171.3,192.6,143.2
Заградовка,53.844063,68.610909,829,168.0,22.14,-24.0,119.7,204.2,200.7,156.1
Володарское,52.661465,66.595833,578,195.0,0.49,18.0,141.8,175.9,237.7,160.0
Жарколь,52.5745729,66.3971613,14,227.0,6.89,49.0,131.6,173.8,230.4,157.6
Целинное,52.6059,66.490768,648,201.0,0.28,19.0,132.5,174.3,232.0,158.3
Виноградовка,55.2200765,69.086532,515,134.0,13.08,40.0,121.3,144.7,175.0,128.6
Гайдуково,55.322174,68.7733,51,136.0,35.34,42.0,120.1,142.8,177.3,130.2
Вагулино,55.150024,69.259735,613,101.0,1.62,7.0,114.5,140.6,174.8,127.7
Бугровое,55.048939,69.720924,564,138.0,23.97,52.0,126.0,154.4,171.6,126.4
Долматово,55.3167772,69.4561447,320,91.0,0.48,8.0,112.7,135.2,174.2,126.6
Байтерек,54.7371426,69.0677151,1666,109.0,1.56,15.0,119.3,157.3,177.3,131.8
Рассвет,54.475815,68.68837,671,141.0,1.62,38.0,114.9,164.0,178.7,135.3
Байтерек,54.9012441,70.0339128,658,135.0,49.83,49.0,129.9,160.3,168.6,125.7
Рявкино,54.979862,70.095688,47,134.0,48.14,49.0,122.1,156.3,166.4,124.1
Лебяжье,55.039898,70.839371,417,122.0,88.38,41.0,128.1,160.8,155.0,117.7
Метлишино,54.969437,69.623795,195,139.0,26.46,49.0,128.7,154.5,172.9,127.0
Ганькино,54.869091,70.119324,168,122.0,56.33,36.0,131.4,161.4,167.6,125.3
Тюменка,54.885094,69.778336,293,139.0,39.93,55.0,117.1,157.6,170.8,126.6
Толмачевка,54.8367908,69.3836859,77,139.0,17.54,33.0,127.5,155.9,176.5,129.9
Плоское,54.774399,69.478127,144,134.0,26.03,28.0,130.1,157.3,175.7,129.4
Гаврино,55.177998,69.963959,126,135.0,30.63,54.0,115.0,141.3,166.6,122.3
Зарослое,55.068386,70.231606,30,133.0,50.91,52.0,122.3,152.9,164.0,122.3
Ташкентка,55.0608911,69.2294455,243,131.0,0.69,41.0,116.4,145.3,175.3,128.6
Новотроицкое,54.941441,70.222183,227,133.0,57.27,48.0,131.1,162.8,166.6,124.9
Октябрьское,55.0304739,70.4233151,425,132.0,63.77,51.0,116.3,159.4,162.1,122.0
Хлебороб,54.962818,70.464844,198,134.0,69.47,53.0,116.7,160.1,160.3,120.8
Суворовка,55.098549,70.318291,38,132.0,54.78,51.0,122.7,153.7,162.5,121.6
Тищенко,54.866947,70.56736,94,130.0,80.56,49.0,134.3,165.6,159.3,120.5
Чистовское,54.895565,70.625801,950,119.0,82.09,38.0,134.3,165.6,159.3,120.5
Украинка,54.844982,70.585289,23,129.0,82.86,48.0,133.1,169.1,160.7,122.2
Майбалык,54.296463,70.509888,235,131.0,38.13,32.0,107.6,162.7,163.7,129.6
Пулеметовка,54.552135,70.423721,133,130.0,67.0,31.0,131.5,174.6,167.7,127.2
Таманское,54.482517,70.512383,462,130.0,58.76,31.0,117.8,169.1,165.4,127.9
Косколь,54.4303762,70.6339942,101,128.0,52.94,34.0,114.6,166.6,164.1,129.3
Советское,54.4322207,70.3431847,1365,135.0,54.79,30.0,112.1,168.9,167.8,129.7
Шандак,54.436375,70.751198,154,126.0,54.35,39.0,111.6,167.5,161.4,128.9
Придорожное,54.498676,70.345047,264,131.0,61.98,26.0,115.5,170.7,168.4,128.7
Достык,54.7590514,70.3366645,207,132.0,74.85,46.0,132.0,167.6,167.0,125.3
Полтавка,54.831326,70.311897,572,132.0,68.71,46.0,132.0,167.6,167.0,125.3
Жанажол,53.982719,67.608635,384,128.0,0.44,8.0,132.2,182.6,211.4,151.7
Жанаталап,53.9700811,67.5499431,98,139.0,1.21,16.0,139.9,183.9,213.3,152.3
Узынжар,53.537678,67.080902,492,156.0,1.21,23.0,152.5,198.9,240.0,164.7
Двинск,54.145901,68.403328,259,149.0,15.23,40.0,128.8,183.5,191.1,145.0
Лавровка,53.454784,68.35746,415,263.0,0.31,9.0,147.6,205.8,222.7,163.8
Дзержинское,53.612789,66.435074,219,178.0,44.57,45.0,146.5,190.5,227.9,161.0
Ленинское,53.3755636,66.3604841,191,200.0,36.35,45.0,141.7,190.2,229.7,159.7
Москворецкое,53.6791,66.362312,517,174.0,51.11,41.0,148.7,188.5,226.2,161.2
Андреевка,52.999763,67.381363,844,289.0,20.0,35.0,186.9,194.7,259.8,163.0
Макарьевка,54.501556,66.350296,111,160.0,94.86,41.0,133.6,167.7,206.9,150.6
Пресноредуть,54.5552732,66.1543393,420,168.0,110.53,44.0,129.4,163.9,203.9,149.1
Дубровное,54.814541,68.091301,690,148.0,47.47,49.0,132.5,163.7,183.4,136.6
Афонькино,54.905602,68.262001,571,147.0,45.86,48.0,124.9,158.8,180.5,133.9
Покровка,54.931152,68.631683,952,143.0,27.07,45.0,123.2,156.9,177.2,131.4
Қызылжар орман шаруашылығы,54.8302185,69.1262021,,103.0,4.72,10.0,120.2,154.9,176.6,130.8
Тепловское,54.8629738,69.2551484,,139.0,8.81,33.0,124.9,154.2,176.3,129.3
Кладбинка,54.736385,67.6147491,506,151.0,61.73,41.0,132.9,168.7,193.6,142.1
Пчелино,54.778366,67.937798,54,149.0,54.25,50.0,126.7,165.5,187.2,139.0
Сенжарка,54.7730787,67.8304133,74,148.0,58.32,41.0,128.9,166.4,189.1,140.1
Екатериновка,54.5942855,66.7049222,132,158.0,81.98,39.0,132.6,165.8,202.4,148.0
Светлое,54.586346,66.634529,57,162.0,84.82,43.0,134.0,164.9,203.2,148.5
Чапаевка,54.5086818,66.5132517,85,162.0,86.13,43.0,134.5,168.2,207.1,150.2
Будённое,54.623726,66.513252,488,160.0,93.51,41.0,131.2,165.3,203.6,148.9
Кабань,54.6611966,66.4859984,77,162.0,97.5,43.0,132.2,161.8,201.0,147.7
Калиновка,54.5925449,66.4565179,87,166.0,94.34,47.0,131.2,165.3,203.6,148.9
Казанка,54.718452,66.954659,596,146.0,80.4,32.0,130.7,166.2,198.5,145.8
Узынколь,54.59211,67.152664,167,149.0,61.44,35.0,132.1,168.4,198.1,144.9
Айымжан,54.543686,67.090912,223,153.0,60.6,39.0,133.0,168.8,200.0,145.8
Святодуховка,54.484962,66.783897,354,153.0,70.25,34.0,136.5,167.6,204.1,148.3
Благовещенка,54.369076,66.97139,2806,157.0,52.84,38.0,134.8,169.2,203.1,147.1
Украинское,54.116165,66.659279,426,166.0,56.6,48.0,143.4,179.7,218.8,155.3
Новое,54.091621,66.53981,58,164.0,62.79,43.0,145.3,179.2,220.2,156.6
Кайранколь,54.032894,66.369087,653,165.0,69.36,32.0,140.0,183.3,221.6,158.7
Комсомольское,53.754959,66.402031,419,171.0,52.05,38.0,146.2,187.7,224.6,161.4
Хмельницкое,53.824615,66.061569,449,181.0,75.52,48.0,155.2,185.5,227.4,162.7
2632 км,54.8565139,69.2607726,,139.0,9.43,33.0,124.9,154.2,176.3,129.3
Краснознамённое,54.976139,68.806702,654,134.0,18.46,41.0,121.9,154.0,176.1,130.3
Горьковское,54.1858669,71.9383977,653,116.0,56.82,66.0,69.1,122.9,144.9,122.4
Арыкбалык,52.953907,68.198669,2050,392.0,5.4,66.0,182.0,182.2,233.8,160.5
Петровка,53.6162693,70.4615564,1204,166.0,14.34,24.0,39.3,83.4,136.5,123.5
Чкалово,53.625412,70.43367,2849,167.0,16.1,25.0,39.2,87.5,139.1,125.5
Нижний Бурлук,52.771709,68.169281,584,369.0,12.65,-3.0,172.3,180.5,240.1,157.0
Айсаринское,53.294186,71.898643,235,181.0,25.75,17.0,13.0,27.7,120.5,111.2
Аккудык,53.128433,72.34227,189,174.0,38.11,76.0,20.4,39.5,116.2,110.5
Золотая Нива,52.962009,71.943108,47,195.0,56.68,31.0,13.5,29.0,113.8,110.1
Карсаковка,52.798553,67.771004,101,288.0,1.98,6.0,179.1,180.2,248.2,158.1
Шоптыколь,52.43047,66.749649,415,204.0,0.47,18.0,144.7,174.8,231.1,157.5
Ялты,52.4594302,67.194389,381,274.0,0.74,13.0,153.2,175.5,236.5,154.6
Верхний Бурлук,52.839413,68.307625,217,416.0,14.53,29.0,173.0,179.4,238.5,156.8
Боровское,54.875137,68.8351312,163,131.0,12.81,33.0,119.9,154.9,176.0,130.6
Кондратовка,54.884083,68.808029,561,133.0,14.79,35.0,119.9,154.9,176.0,130.6
Измайловка,54.8892174,68.8511832,13,130.0,12.77,37.0,116.6,153.1,175.7,130.3
Актуесай,53.9165399,72.6553586,605,66.0,2.31,16.0,54.7,92.3,136.8,118.7
Бидайык,54.0295008,72.7368342,850,124.0,11.93,76.0,92.2,131.9,138.6,119.7
Целинное,53.9890371,66.0713217,184,168.0,83.94,35.0,151.9,181.9,222.6,160.6
Караагаш,54.323322,68.899139,176,134.0,21.63,29.0,125.1,173.6,180.3,138.7
Куприяновка,53.3391,66.959091,224,179.0,1.74,40.0,151.7,198.0,241.6,163.2
Акбулак,53.406972,72.4177394,429,128.0,44.43,58.0,21.5,40.7,121.8,111.7
Вознесенка,55.020363,68.95623,122,108.0,9.56,18.0,117.5,150.6,175.4,129.5
Каратал,53.86311,67.467735,465,148.0,2.46,16.0,136.4,185.6,218.7,154.8
Ыскака Ыбыраева,53.933348,67.5846568,463,140.0,2.35,24.0,132.8,187.0,217.3,154.4
Арай,53.752785,67.547203,710,178.0,9.07,44.0,152.7,187.3,224.0,156.9
Ленинградское,53.534927,71.546295,2296,131.0,0.63,10.0,16.3,33.0,123.2,112.2
Краснокаменка,53.731476,68.891396,284,229.0,31.17,15.0,111.4,201.5,191.9,155.4
Саумалколь,53.2940231,68.1060457,11639,306.0,14.35,45.0,166.4,198.5,230.6,162.1
Разгульное,52.396862,66.681755,364,204.0,0.39,12.0,144.7,174.8,231.1,157.5
Белое,55.061985,68.476593,643,138.0,40.47,48.0,128.1,151.6,179.8,132.5
Воскресеновка,54.880726,68.470741,840,142.0,34.22,44.0,123.6,157.1,177.9,131.9
Андреевка,54.515923,68.276672,540,142.0,18.46,35.0,120.2,167.2,180.3,136.3
Кызыласкер,54.426903,67.804146,423,156.0,25.48,46.0,121.7,169.4,188.0,140.1
Леденёво,54.699867,68.538467,520,137.0,17.02,38.0,120.7,160.9,176.3,132.4
Бике,54.614407,67.66539,326,149.0,47.79,39.0,126.0,168.6,191.1,140.8
Новомихайловка,54.654854,68.193947,780,140.0,33.91,38.0,127.1,162.3,180.9,135.2
Берёзовка,55.0142306,69.1710894,435,134.0,2.65,44.0,123.6,150.0,175.7,129.0
Ақсуат,53.612885,66.558327,682,182.0,36.64,49.0,146.2,192.2,228.8,161.1
Есиль,53.58086,66.803749,87,178.0,20.07,45.0,157.7,195.0,232.6,162.5
Антоновка,53.315826,68.434509,1044,285.0,14.19,25.0,146.8,198.0,217.2,161.1
Горное,53.841141,68.541351,195,164.0,17.82,-28.0,126.3,207.2,204.3,157.0
Орлиногорское,53.8115673,68.538841,45,226.0,16.51,34.0,126.3,207.2,204.3,157.0
Белоградовка,53.464417,66.630424,337,192.0,27.11,52.0,152.9,192.4,229.9,160.8
Приозёрное,53.749657,66.561279,10,174.0,42.74,41.0,149.4,187.9,226.8,161.0
Дашко-Николаевка,53.927147,70.341217,321,136.0,13.35,31.0,57.6,123.0,151.9,129.8
Карлуга,54.62233,68.881004,110,108.0,1.42,9.0,118.3,160.1,177.7,133.5
Новопокровка,53.729725,67.751305,620,184.0,22.72,50.0,160.5,198.1,227.2,159.7
Щучье,55.152699,68.504646,130,137.0,41.21,42.0,123.8,148.5,180.9,133.1
Караганды,54.666092,71.055885,568,130.0,83.98,44.0,131.0,175.1,155.0,123.4
