name,lat,lon,population,elevation_m,dist_to_river_km,elev_above_river_m,swe_mar2024_mm,swe_mar_pct_norm,precip_novmar_mm,precip_novmar_pct_norm
Надёжка,54.7420524,71.0130941,539,128.0,91.22,41.0,53.0,69.6,141.3,111.5
Бинаш,54.820618,70.881683,153,127.0,97.87,40.0,53.0,67.8,139.8,108.4
Еремеевка,54.757515,70.890701,155,129.0,91.07,42.0,53.0,67.8,139.8,108.4
Ногайбай,54.881763,70.926979,82,127.0,99.9,46.0,51.6,66.9,138.6,106.3
Образец,54.875397,70.796257,222,129.0,92.73,48.0,52.1,67.1,138.6,105.6
Буденное,53.1812535,66.5524077,492,201.0,15.3,54.0,54.3,69.3,158.4,108.4
Куприяновка,53.221336,66.506973,21,200.0,19.79,56.0,53.5,69.7,158.2,108.4
Жамбыл,53.8894492,73.1089828,255,48.0,0.31,2.0,53.7,90.6,164.9,143.1
Ондирис,53.9784697,72.8934674,325,59.0,10.62,26.0,59.8,85.5,162.2,140.1
Кайрат,52.913689,73.55146,225,76.0,0.6,6.0,52.3,118.8,161.2,157.3
Мортык,53.5622505,72.9286611,388,123.0,22.35,53.0,57.6,111.9,171.1,154.1
Тельжан,53.660759,72.602715,346,125.0,14.9,55.0,54.8,105.3,169.0,150.1
Мальцево,54.2653401,68.3061657,174,131.0,0.68,22.0,45.8,67.8,144.1,109.2
Енбек,54.2487695,68.2516418,106,135.0,0.57,24.0,44.3,67.8,144.6,109.3
Есильское,54.2562283,68.2175455,135,120.0,0.51,13.0,46.5,67.7,143.9,108.7
Барневка,55.1645146,69.4042147,157,114.0,1.02,31.0,54.2,67.1,136.4,99.4
Семипалатное,54.4478457,68.6460797,203,112.0,1.5,15.0,46.3,66.8,144.0,109.5
Писаревка,54.63208,70.732681,319,130.0,75.82,43.0,47.8,68.9,144.5,112.1
Бастомар,54.528683,70.796867,472,128.0,64.95,41.0,47.2,70.8,148.0,117.0
Веселовка,54.577446,70.596321,180,130.0,69.23,36.0,48.9,68.9,144.5,111.3
Новоалександровка,54.496716,68.504807,180,116.0,7.95,12.0,47.5,66.8,142.6,108.1
Шаховское,54.7318153,69.3548342,740,141.0,19.79,48.0,50.6,63.8,141.4,104.2
Стрельниковка,53.9887247,68.3268526,150,161.0,2.18,5.0,22.5,68.9,145.1,109.1
Аксу,53.8229855,67.8078908,160,179.0,18.61,57.0,50.1,68.7,147.5,105.0
Жанасу,53.8326866,67.8870696,127,176.0,16.62,2.0,49.7,68.5,147.2,105.5
Карасай батыра,53.125417,68.0360983,259,285.0,3.37,9.0,64.2,73.9,170.9,116.3
Агынтай батыра,53.0620564,68.0518484,392,289.0,0.4,2.0,63.6,74.9,170.9,117.7
Орловка,53.1711642,68.0668688,92,267.0,0.61,6.0,61.6,74.0,167.0,116.6
Чистое,55.101256,68.3427794,118,134.0,49.63,36.0,57.2,70.9,137.3,101.3
Шалкар,53.1775137,68.5159591,487,319.0,8.16,-6.0,61.1,77.5,160.9,120.5
Жарколь,52.5101306,66.7043414,59,200.0,0.77,13.0,56.9,68.7,157.3,107.2
Сухорабовка,53.5736874,67.6029499,479,204.0,8.15,25.0,51.3,70.3,155.5,107.3
Становое,54.8205997,68.3186393,187,144.0,36.49,45.0,58.2,68.7,138.5,103.3
Александровка,54.2347464,68.1394609,427,132.0,0.81,25.0,45.2,67.7,144.4,108.0
Дайындык,54.5021537,69.0646453,177,141.0,17.71,40.0,47.0,65.2,143.8,108.3
Береке,54.9407252,69.8863836,154,137.0,39.84,51.0,50.0,63.8,136.5,101.5
Калугино,55.035027,68.7929902,232,128.0,20.09,38.0,53.1,67.1,135.3,100.1
Беловка,55.0665882,68.799088,210,131.0,20.49,36.0,53.3,67.4,135.1,99.9
Коваль,55.0501661,68.2970537,46,138.0,51.67,48.0,57.2,70.9,137.3,101.3
Токты,52.568994,67.4070882,99,260.0,0.29,7.0,68.7,72.3,176.7,112.2
Литвиновка,52.5853205,67.4967383,170,262.0,0.25,6.0,70.8,73.0,179.2,113.5
Салкынколь,52.5590287,67.4251127,242,262.0,0.36,10.0,68.7,72.3,176.7,112.2
Рухловка,52.7000541,67.6423072,50,274.0,0.35,5.0,73.4,71.5,181.3,113.0
Гусаковка,52.7506068,67.6686143,619,279.0,0.08,2.0,72.8,73.2,181.5,114.6
Матвеевка,52.8346101,67.8094625,177,289.0,2.28,7.0,73.3,73.8,181.6,115.7
Константиновка,52.8362175,67.8628921,802,298.0,5.0,16.0,74.2,74.6,181.8,116.7
Целинное,52.9028195,68.0451965,130,361.0,12.85,50.0,70.0,74.2,177.3,117.1
Горное,52.9292208,68.2443023,95,425.0,8.6,100.0,71.3,75.9,177.9,119.3
Красногорка,53.2729127,68.2108926,259,288.0,15.03,21.0,58.0,71.9,162.0,115.9
Галицино,53.3412386,68.2065367,36,291.0,10.59,31.0,58.0,71.9,162.0,115.9
Новоукраинка,53.3163262,67.9793858,858,303.0,13.13,54.0,57.7,70.7,165.0,114.1
Косколь,53.3417894,67.8201055,38,267.0,16.5,13.0,56.5,70.5,166.4,112.7
Заря,53.5154604,68.5305905,83,269.0,8.6,25.0,50.2,72.9,153.8,115.3
Жумысшы,53.5017169,68.5305691,70,273.0,8.67,29.0,50.2,72.9,153.8,115.3
Уголки,53.3217738,68.4860659,58,290.0,14.44,-16.0,54.3,75.3,157.2,118.9
Комаровка,53.3221071,68.2865523,344,298.0,10.59,38.0,54.2,72.7,160.4,116.8
Акан сере,53.3400471,68.3157348,80,281.0,8.57,21.0,54.2,72.7,160.4,116.8
Береславка,52.7426055,67.3025035,112,358.0,9.66,76.0,67.9,68.8,176.1,109.7
Новосветловка,52.7572822,67.5023173,367,336.0,4.53,31.0,67.9,73.1,178.6,111.5
Баян,53.0021046,67.9594087,139,308.0,8.59,0.0,66.5,72.3,173.4,116.8
Шолакозек,53.5661593,68.1713676,63,246.0,14.58,12.0,51.0,71.1,154.1,110.9
Егиндыагаш,53.6037617,68.0490588,90,217.0,20.73,18.0,53.5,71.6,156.2,109.6
Сарыбулак,53.4724157,68.1568193,69,278.0,11.48,20.0,52.5,71.2,158.1,112.7
Шоккарагай,53.4446403,68.0835846,111,275.0,14.91,15.0,55.0,71.2,161.6,113.6
Междуозёрное,53.4500592,67.9525852,40,229.0,23.55,-31.0,57.0,72.5,160.4,111.2
Колесниковка,53.3616932,67.9582929,62,283.0,17.73,34.0,57.2,71.4,162.5,112.7
Елецкое,53.405541,67.9525852,321,260.0,22.53,11.0,57.2,71.4,162.5,112.7
Айыртауское,53.3851202,67.9955864,101,300.0,20.73,40.0,57.2,71.4,162.5,112.7
Сырымбет,53.4818786,67.9940414,430,237.0,21.75,-23.0,57.0,72.5,160.4,111.2
Сулуколь,53.5268526,67.8197837,96,236.0,22.9,58.0,57.9,70.0,160.2,110.0
Прекрасное,53.3757157,67.4134022,10,206.0,0.4,8.0,54.6,69.4,162.6,109.4
Никольское,53.2335395,67.518239,109,241.0,5.1,17.0,58.1,67.8,172.0,111.9
Никольско-Бурлукское,53.2128178,67.6370072,253,234.0,0.32,1.0,57.7,68.7,171.2,112.4
Всеволодовка,53.4379945,67.4226665,148,204.0,0.45,9.0,54.6,69.4,162.6,109.4
Бурлык,53.336985,67.4790358,130,244.0,1.45,26.0,55.5,68.9,168.0,111.5
Аксёновка,53.207986,67.4355411,293,250.0,10.94,28.0,57.9,68.2,170.5,111.2
Светлое,53.7956828,68.2084894,246,186.0,0.54,4.0,44.9,68.3,145.3,107.6
Укили Ыбырай,53.7074529,68.5959291,152,213.0,11.77,-1.0,44.1,71.5,148.3,114.4
Кумтоккен,53.7638582,68.5752975,243,208.0,13.87,-5.0,41.1,70.1,144.0,112.1
Камсакты,53.5797163,68.4649343,266,232.0,0.44,8.0,48.4,72.0,151.7,114.2
Бирлестик,53.5842513,68.3524274,389,235.0,4.61,8.0,48.4,71.2,152.5,112.9
Альжан,53.0645321,68.643372,152,389.0,14.08,58.0,62.8,77.6,164.4,123.0
Заря,53.0150673,68.6056709,136,388.0,10.79,13.0,67.7,80.8,168.5,123.5
Ботай,53.3041595,67.6472211,38,261.0,4.87,39.0,55.1,69.1,168.0,111.9
Каратал,53.3910836,67.6432514,285,253.0,12.11,28.0,54.3,69.6,163.4,110.3
Высокое,53.2772496,67.6776695,61,259.0,6.09,28.0,55.9,69.8,167.1,112.2
Каракамыс,53.6986121,68.268013,147,208.0,3.09,9.0,46.4,70.1,148.8,110.0
Даукара,53.6542022,68.1358337,274,213.0,12.76,14.0,49.6,70.5,150.5,108.5
Жаксы Жалгызтау,52.6421651,68.2249474,132,370.0,1.03,9.0,32.3,86.0,187.5,121.5
Сарысай,53.0826834,67.7342748,70,282.0,5.58,44.0,61.4,70.3,172.3,112.8
Петропавловка,53.0067014,67.695136,46,289.0,14.1,51.0,64.7,69.9,174.8,113.0
Карловка,53.0192238,67.7919101,42,311.0,13.37,74.0,65.8,71.1,174.2,114.3
Бурлык,53.1656074,67.9684638,56,260.0,0.71,5.0,60.0,73.2,168.3,115.6
Кутузовка,53.1910447,67.8534507,148,263.0,0.43,12.0,59.2,71.9,168.6,114.3
Кирилловка,53.1477267,67.7912511,749,254.0,0.63,12.0,61.3,71.3,171.6,113.8
Каменный Брод,53.0945653,67.6908874,497,257.0,4.71,20.0,61.4,70.3,172.3,112.8
Сарытубек,53.2005831,67.9444312,43,264.0,0.6,10.0,59.2,71.9,168.6,114.3
Уялы,54.1629868,72.2976779,350,128.0,36.68,78.0,46.0,81.8,157.3,132.9
Аксары,54.2971934,72.2644614,166,121.0,49.69,71.0,49.5,79.1,154.9,128.9
Ульгили,53.597446,72.0809125,252,98.0,32.67,-16.0,57.6,111.9,171.1,154.1
Тугуржап,53.5150011,71.9287347,37,128.0,22.45,-18.0,56.8,115.3,172.3,156.8
Майское,53.8957917,72.2666072,411,95.0,27.75,45.0,53.7,90.6,164.9,143.1
Кызылту,53.718933,71.5046024,387,109.0,19.09,-5.0,54.8,105.3,169.0,150.1
Кулыколь,53.7199259,71.9975228,671,66.0,32.46,-48.0,54.8,105.3,169.0,150.1
Карашилик,53.7794565,72.0460653,266,64.0,38.99,-50.0,49.7,100.5,167.0,146.0
Киши Караой,54.1047789,71.3787102,320,86.0,50.87,1.0,58.4,83.0,159.5,136.4
Байтус,53.989253,71.1807632,125,80.0,34.17,-19.0,48.1,81.7,161.7,138.3
Кенащы,54.0204148,71.0951686,203,93.0,30.37,8.0,51.4,81.8,161.0,137.4
Ащиколь,53.5948481,71.1249303,321,138.0,21.92,37.0,54.0,102.2,168.4,150.5
Безлесное,54.1278581,69.456017,88,134.0,25.74,-1.0,38.1,66.4,147.8,118.7
Каратомар,54.5032807,69.2173004,225,140.0,24.11,40.0,45.7,64.2,143.5,107.9
Амангельды,54.3259971,69.4720244,42,137.0,41.61,2.0,42.6,64.7,145.7,112.7
Степное,54.229668,69.52775,142,135.0,30.59,0.0,41.3,65.5,146.9,115.8
Южное,54.1012926,69.6309163,85,143.0,15.16,8.0,38.8,66.3,149.3,119.6
Борки,54.6260838,69.7526908,10,132.0,46.97,36.0,48.3,63.8,143.2,107.0
Барыколь,54.1755982,69.9659586,53,141.0,21.41,5.0,40.9,67.9,153.6,120.7
Кучковка,54.1470035,69.7863578,91,140.0,16.26,5.0,44.2,66.7,152.6,121.6
Добровольское,54.4030707,69.5706224,249,140.0,46.92,5.0,43.7,63.3,144.7,110.4
Новороссийское,54.3709461,69.9273991,52,134.0,42.15,-1.0,44.5,64.5,146.5,112.6
Талапкер,54.431638,68.3590364,41,124.0,8.09,17.0,47.3,67.6,143.6,109.1
Трудовое,54.5783551,68.4486866,273,140.0,15.44,38.0,53.2,66.7,141.3,106.6
Владимировка,54.4874042,68.1685352,41,143.0,20.04,35.0,48.2,67.2,142.1,107.2
Поляковка,54.3841563,68.4238815,43,115.0,1.68,11.0,47.3,67.6,143.6,109.1
Амангельдинское,54.355137,68.3443915,475,121.0,1.77,-1.0,47.5,67.8,143.4,108.8
Жаркайын,54.1861968,67.8326797,80,120.0,0.39,11.0,48.2,68.6,145.0,106.8
Мектеп,54.0520573,67.6722836,171,128.0,0.61,9.0,48.1,68.4,144.4,105.0
Новоандреевка,54.6872164,68.4011149,58,137.0,23.11,38.0,51.9,67.7,139.8,104.9
Бостандык,54.5696112,68.1605315,214,144.0,27.53,37.0,49.3,67.6,140.4,105.5
Бексеит,54.6072476,68.0857944,356,143.0,33.7,36.0,50.0,67.8,139.8,104.7
Луговое,54.3862681,68.5906505,40,116.0,1.55,8.0,46.3,66.8,144.0,109.5
Тонкошуровка,53.9038831,68.6848497,93,168.0,26.84,12.0,41.8,70.2,143.8,113.1
Степное,53.8285471,68.745017,79,174.0,27.05,-39.0,40.2,71.2,144.2,113.6
Ивано-Петровка,53.9233972,67.9904365,284,176.0,11.58,7.0,48.0,68.6,146.0,106.3
Лузинка,53.9194799,67.8829765,97,179.0,14.06,58.0,47.9,68.4,146.0,105.5
Актас,53.8510077,68.2069015,170,180.0,3.46,6.0,45.3,69.2,145.2,108.0
Карагай,53.8888116,68.2977962,121,185.0,7.29,18.0,43.4,68.9,144.4,108.6
Алабие,54.1109933,68.2352685,103,159.0,12.67,3.0,46.0,67.9,145.1,108.5
Черуновка,54.0460356,67.9920673,175,163.0,15.23,54.0,46.7,68.1,145.6,106.7
Тауагаш,54.3952761,67.8949713,283,148.0,20.62,38.0,48.5,68.9,143.3,107.4
Бирлик,54.2427105,68.1035614,155,118.0,0.57,13.0,45.2,67.7,144.4,108.0
Мадениет,54.2982828,68.1356191,29,130.0,4.4,19.0,47.2,67.6,143.8,108.2
Леонидовка,54.0768654,68.6955785,56,146.0,26.11,-10.0,39.7,67.5,143.3,111.8
Советское,54.0462372,68.4159851,209,163.0,7.98,7.0,18.4,69.1,144.6,109.8
Амангельды,54.1774318,67.9381871,60,134.0,0.52,29.0,47.4,68.1,144.7,107.0
Сарыман,54.310565,67.8216075,28,149.0,12.55,39.0,49.0,69.2,144.8,107.4
Ульги,54.3670585,67.1712684,27,158.0,42.73,39.0,56.8,73.9,145.5,105.8
Баян,54.3207286,67.4699591,440,156.0,25.99,42.0,53.0,69.7,145.6,106.1
Баймаганбета Изтолина,54.2579298,67.2894144,60,156.0,28.91,37.0,55.1,72.5,146.0,106.0
Архангелка,54.3835815,67.3846864,434,155.0,34.61,41.0,54.8,71.7,145.8,106.4
Айтуар,54.3206785,67.2158145,158,153.0,37.08,34.0,56.5,73.3,145.8,105.6
Озерное,54.2726424,66.2366795,430,171.0,88.94,53.0,65.9,85.4,146.7,106.8
Каракамыс,54.2530914,66.3540744,59,160.0,81.18,42.0,65.9,82.7,146.5,105.5
Сабит,54.4945581,66.6364574,96,164.0,78.59,45.0,63.6,80.6,145.1,105.2
Ольговка,54.3638081,66.6235828,36,162.0,72.24,47.0,65.8,80.7,146.1,104.8
Жанажол,54.3931274,66.490159,242,156.0,82.32,32.0,65.7,81.7,146.2,105.2
Бауманское,54.2327534,66.2374734,160,162.0,90.08,29.0,65.5,85.4,146.7,106.4
Майбалык,54.281738,66.7903089,164,162.0,58.76,47.0,63.0,77.3,146.3,105.0
Октябрь,54.6526087,67.7450037,25,141.0,50.72,31.0,55.9,71.7,140.0,103.1
Симаки,54.7320175,67.8026175,49,148.0,56.0,40.0,53.8,70.8,139.1,102.9
Новорыбинка,54.6625883,67.4094486,359,147.0,58.54,33.0,57.6,74.0,142.3,104.2
Миролюбово,54.6953399,67.4625349,145,146.0,60.53,32.0,57.6,73.3,141.7,103.7
Петровка,54.4954928,66.9772911,226,152.0,61.7,33.0,60.2,76.0,144.5,105.3
Мирное,54.5739026,67.3085975,416,144.0,53.43,30.0,58.6,74.5,143.0,104.5
Железное,54.7768806,67.3440456,361,148.0,71.84,34.0,60.6,76.1,142.7,104.9
Троицкое,54.4676933,67.6668548,535,148.0,32.32,34.0,52.2,70.6,143.1,105.7
Озерное,53.8539284,68.8841164,321,164.0,36.17,-49.0,41.3,70.8,143.8,115.2
Малое Белое,54.9002536,69.2763519,53,136.0,9.43,39.0,52.5,64.9,137.7,101.0
Гончаровка,55.2013817,69.4533562,97,131.0,0.74,43.0,55.7,66.0,136.5,99.4
Новогеоргиевка,55.0711684,69.8627042,29,136.0,30.23,51.0,51.1,63.8,136.0,100.1
Кондыбай,53.7484063,72.5124692,401,128.0,17.68,58.0,54.8,105.3,169.0,150.1
Кобенсай,53.7464014,72.7824497,373,76.0,0.19,3.0,54.8,105.3,169.0,150.1
Кузексай,53.8505015,72.6961898,108,57.0,7.12,17.0,53.7,90.6,164.9,143.1
Жас Улан,53.4194052,72.7573012,273,111.0,36.05,41.0,59.4,112.3,172.0,157.7
Карашилик,53.4267191,72.552123,145,124.0,38.31,54.0,59.4,112.3,172.0,157.7
Коктерек,53.4759917,73.1992435,251,124.0,27.35,42.0,56.8,115.3,172.3,156.8
Каратерек,53.9206425,73.5117101,181,128.0,2.71,6.0,53.7,90.6,164.9,143.1
Жаскайрат,53.0771667,73.5541105,139,79.0,4.37,14.0,58.8,113.9,167.0,158.8
Тлеусай,53.7318571,73.2736587,200,88.0,0.74,21.0,54.8,105.3,169.0,150.1
Амангельды,53.8235571,73.3421087,37,122.0,10.56,54.0,49.7,100.5,167.0,146.0
Кулыколь,52.7802874,73.7572288,718,82.0,0.96,2.0,52.9,118.0,159.1,155.8
Каратал,52.7425276,73.7021255,204,83.0,3.41,3.0,53.7,114.6,156.5,153.7
Береке,52.7437356,73.590846,152,86.0,7.31,0.0,53.7,114.6,156.5,153.7
Суатколь,54.1412345,66.9830417,10,162.0,39.83,38.0,57.5,74.2,145.9,104.3
Жаркен,54.0364451,67.0563389,248,165.0,29.49,47.0,55.9,73.2,146.2,103.9
Интымак,53.9418918,67.0826911,50,163.0,23.95,41.0,54.8,72.4,146.9,103.4
Дмитриевка,53.8988767,67.004671,454,167.0,28.17,45.0,56.0,74.3,147.2,103.8
Акжан,53.8024377,66.6982555,343,175.0,38.0,42.0,60.8,76.1,147.2,104.8
Рассвет,53.803971,66.5284824,35,180.0,48.02,45.0,59.6,77.6,146.8,105.3
Ракитное,53.9301611,66.8209458,50,168.0,39.35,35.0,56.9,77.2,147.4,104.6
Степное,53.8946412,66.8524809,469,166.0,35.09,33.0,56.9,76.1,147.6,104.3
Дружба,53.8469571,66.9298267,266,168.0,27.76,35.0,60.2,75.3,147.7,104.0
Северное,53.9985845,66.5322507,10,166.0,58.51,33.0,62.7,79.5,147.3,105.1
Докучаево,53.911973,66.4887856,613,172.0,55.63,39.0,61.3,78.6,146.8,105.2
Аймак,53.4569335,70.1337146,383,236.0,40.78,94.0,41.3,93.9,155.1,139.5
Талдыколь,53.5002747,70.7162904,7,177.0,14.65,35.0,51.1,106.2,164.3,150.3
Золоторунное,53.5743399,70.7659435,16,163.0,8.5,21.0,50.4,99.5,164.5,148.5
Калиновка,53.7243418,70.0766372,327,165.0,21.14,17.0,38.1,83.9,153.9,135.8
Константиновка,53.6939115,70.1492929,209,157.0,26.95,9.0,38.1,83.9,153.9,135.8
Караагаш,53.6301601,70.1149606,665,195.0,28.87,38.0,39.1,89.1,154.1,137.5
Красный Яр,55.3697588,69.3669891,61,96.0,0.5,11.0,57.9,69.2,138.8,100.8
Кустовое,55.1987611,69.3896699,263,102.0,1.81,13.0,54.2,67.1,136.4,99.4
Красноярка,55.2399127,69.4346237,324,99.0,0.46,11.0,54.2,67.1,136.4,99.4
Желяково,55.2908588,69.3978667,115,96.0,0.42,10.0,55.7,68.1,137.4,100.0
Караагаш,54.2256541,66.9441175,48,156.0,47.27,41.0,60.5,76.1,146.2,104.8
Жамбыл,54.2018675,66.9842842,323,158.0,44.01,43.0,59.9,75.0,145.8,104.7
Есперли,54.1121254,66.7873907,121,160.0,48.92,42.0,59.8,76.7,146.9,104.5
Сумное,55.3315612,69.0555095,149,132.0,17.81,44.0,60.3,67.7,135.8,99.5
Остановочный пункт 2603 км,54.8760221,68.8476544,32,131.0,12.25,33.0,51.5,66.5,135.9,100.9
Николаевка,55.196128,68.8156986,15,135.0,25.25,46.0,57.0,68.4,134.4,99.2
Дубровное,55.2754486,68.9101982,160,141.0,25.33,47.0,59.1,68.9,135.8,99.8
Орёл,54.9648539,68.3253908,37,138.0,46.27,40.0,55.8,69.6,136.3,100.8
Токаревка,54.7259833,68.2347107,113,143.0,34.55,44.0,53.9,68.8,139.1,104.0
Минкесер,54.5993676,67.9434871,796,144.0,39.13,36.0,52.0,69.1,139.7,103.9
Дачное,54.6272266,67.5014376,30,144.0,52.56,30.0,57.2,72.2,142.9,104.3
Степное,54.4578155,67.8199768,82,149.0,28.77,39.0,60.3,72.3,142.3,105.7
Раздольное,54.5642246,67.7935409,94,145.0,40.45,35.0,52.6,69.9,140.4,104.0
Новодубровное,54.8076973,67.9845142,163,146.0,52.98,47.0,55.4,70.4,137.9,102.6
Михайловка,54.9382866,67.8810882,448,139.0,66.38,40.0,56.6,72.8,137.7,102.2
2629 км,54.855286,69.2117075,,138.0,6.74,44.0,53.8,65.6,137.2,100.9
Сарыбулак,52.8805271,67.3163999,40,333.0,15.74,97.0,64.1,65.5,175.1,109.0
Мадениет,53.0012686,67.2152721,9,271.0,10.42,17.0,63.5,66.7,174.8,109.0
Кокалажар,52.9259016,67.0963322,419,246.0,0.54,15.0,62.2,65.6,173.9,108.0
Чернозубовка,52.6929291,66.6287558,271,191.0,0.49,20.0,52.6,65.3,156.2,105.2
Стерлитамак,52.7725291,66.5557902,31,191.0,0.75,24.0,54.1,63.7,157.0,104.8
Григорьевка,52.8004769,66.819501,25,220.0,1.09,26.0,56.4,65.4,163.6,106.0
Возвышенка,52.7977292,66.7524333,333,227.0,1.0,36.0,56.4,65.4,163.6,106.0
Брилёвка,52.767789,66.7150712,24,191.0,0.41,7.0,54.3,65.0,160.1,105.4
Раисовка,52.9180264,67.4657893,606,344.0,21.65,39.0,67.8,68.0,177.6,111.0
Жанасу,53.1061326,67.452007,46,293.0,15.27,55.0,62.9,68.8,173.4,111.3
Урожайное,52.7713953,66.5026458,732,197.0,0.51,31.0,51.7,64.4,154.3,103.8
Степное,52.7552454,66.4173739,36,207.0,5.33,40.0,49.8,64.5,151.9,102.5
Чернобаевка,52.8799684,67.012886,161,230.0,0.22,9.0,60.9,65.7,172.4,107.5
Берёзовка,52.9062602,66.9168747,240,247.0,6.08,25.0,60.1,65.8,168.6,106.8
Сарыадыр,52.7906559,67.0625215,130,258.0,5.81,42.0,62.4,65.9,173.0,107.7
Новоселовка,53.2008338,67.0367521,895,199.0,5.63,-9.0,55.2,67.7,164.2,108.7
Мукур,53.2926321,67.0654879,80,187.0,3.94,49.0,53.5,70.8,163.3,109.6
Шукырколь,53.1243801,67.3033995,391,265.0,16.4,47.0,61.1,67.5,171.5,109.7
Караагаш,53.0428349,67.154194,52,265.0,9.82,44.0,63.5,66.7,174.8,109.0
15 лет Казахстана,53.2095928,67.3511423,126,248.0,14.35,41.0,57.9,68.2,170.5,111.2
Конырсу,52.3559913,66.7162477,22,215.0,3.38,22.0,56.9,68.7,157.3,107.2
Большой Талсай,52.470635,66.76267,16,201.0,0.49,18.0,58.7,69.4,160.2,108.1
Симоновка,52.6464487,66.920633,31,225.0,0.51,12.0,59.6,67.9,164.9,107.8
Князевка,52.7283691,67.1480017,13,299.0,3.49,13.0,63.3,66.8,172.2,107.8
Дубровка,52.6041019,67.1266433,17,271.0,2.77,36.0,63.4,69.3,170.3,109.1
Гаршино,52.5535027,67.0469561,273,239.0,0.67,13.0,62.7,67.4,168.0,108.3
Пески,53.2529089,66.9178988,605,179.0,0.99,37.0,54.8,71.3,160.9,109.4
Конюхово,55.1299613,70.6509694,309,132.0,74.31,42.0,50.6,63.0,134.9,102.0
Малая Возвышенка,54.4139083,70.818371,19,127.0,52.73,40.0,48.9,73.4,151.6,121.1
Александровка,54.4323963,71.0879637,251,126.0,60.92,40.0,49.6,75.0,151.4,122.8
Дюсеке,54.7244325,70.9100427,78,128.0,87.71,41.0,50.3,67.9,141.4,110.6
Сарытомар,54.6385889,70.1635414,216,135.0,74.46,-1.0,48.2,64.0,143.5,107.9
Жастар,54.566559,70.2167163,194,131.0,67.72,-5.0,48.2,64.0,143.5,107.9
Куралай,55.0372697,70.8846804,228,115.0,91.23,34.0,51.5,66.4,137.0,104.4
Рощино,54.6666837,70.3587198,85,133.0,80.21,28.0,50.8,66.1,141.8,106.8
Сулышок,54.7612095,70.6189584,181,130.0,89.67,36.0,51.7,65.7,140.1,106.5
Успенка,54.7637599,70.5079364,367,132.0,84.43,51.0,52.0,65.6,140.0,105.9
Уваковское,54.7205307,70.6706714,57,131.0,85.28,37.0,50.2,65.7,141.6,108.9
Косколь,54.7043543,70.668869,23,129.0,83.48,35.0,50.2,65.7,141.6,108.9
Узунколь,54.462456,70.733238,475,127.0,57.07,40.0,47.9,70.9,148.1,116.2
Куломзино,55.2500656,70.4713725,117,133.0,61.03,45.0,57.0,62.7,134.1,99.6
Урожайное,54.8200002,70.7329845,19,129.0,92.3,48.0,51.3,65.7,140.0,107.0
Пролетарка,54.9735743,70.5453157,250,134.0,73.49,53.0,46.5,63.9,136.4,102.8
Садовка,53.4370231,67.3325872,61,214.0,6.33,19.0,54.5,70.2,161.6,109.1
Рясинка,53.4453564,67.2083044,79,205.0,6.63,72.0,54.6,71.2,160.8,108.9
Двойники,53.5838565,67.3073959,124,188.0,5.45,47.0,57.9,73.6,155.8,107.4
Афанасьевка,53.5032357,67.24092,400,207.0,7.15,74.0,55.8,74.4,159.0,108.9
Жалтыр,53.9634836,67.2003221,231,160.0,17.42,42.0,54.9,71.1,145.7,103.7
Мерген,53.8805149,67.1992492,339,162.0,15.35,40.0,53.3,71.7,146.7,103.4
Коноваловка,53.6485045,67.195301,58,143.0,2.61,7.0,60.3,74.0,155.9,107.6
Городецкое,53.7382034,67.1063804,387,165.0,11.03,32.0,59.9,73.3,152.0,105.7
Баганаты,53.7274141,67.2249126,28,158.0,6.04,25.0,67.3,73.8,152.0,105.6
Коктерек,53.9623475,67.6798582,71,141.0,1.55,19.0,48.6,68.5,144.9,104.5
Аканбарак,53.9128829,67.3781633,688,155.0,4.51,34.0,52.6,69.2,146.4,103.4
Повозочное,54.2425601,67.5386236,701,154.0,17.41,38.0,51.2,69.6,144.9,105.2
Ортаколь,54.2300004,67.4782312,32,157.0,18.17,38.0,51.2,69.6,144.9,105.2
Меней,54.2429612,67.6168584,108,153.0,13.32,37.0,50.3,69.3,145.0,105.6
Бирлик,54.1420941,67.6818752,252,138.0,4.41,24.0,48.1,68.4,144.4,105.0
Енбек,53.7556128,67.95825,56,182.0,14.7,4.0,47.3,69.0,146.9,106.1
Белоглинка,53.6770612,67.826972,21,187.0,25.05,8.0,55.6,68.6,151.5,106.5
Социал,53.6880668,67.3055076,104,164.0,3.78,30.0,65.4,73.2,152.0,105.5
Ровное,53.7714425,67.6053571,73,180.0,12.62,46.0,50.9,69.0,147.9,104.1
Алкаагаш,53.8114974,67.5909376,151,175.0,10.48,41.0,50.9,69.0,147.9,104.1
Кенес,54.0476734,67.5974607,248,141.0,2.84,25.0,49.7,68.6,145.0,104.0
Астаган,54.1140624,67.4065303,125,157.0,14.98,38.0,55.8,69.3,144.2,103.9
Ступинка,54.0147291,67.3786352,227,161.0,11.7,39.0,52.8,68.4,145.2,103.5
Семиполка,54.1257332,67.2814749,522,160.0,23.21,41.0,53.2,71.0,144.6,104.0
Балуан,54.2084526,67.1645093,40,162.0,33.15,47.0,56.0,72.8,145.6,105.1
Крещенка,53.4282278,67.0562982,465,171.0,0.69,37.0,55.2,72.8,160.8,109.2
Белоградовка,53.4953477,66.9956589,99,172.0,6.88,39.0,57.7,74.1,158.4,109.0
