name,lat,lon,score,factors_json
Келлеровка,53.8399016,69.3021305,0.2,"[{""name"": ""Осадки 145% нормы"", ""impact"": 1.99}, {""name"": ""Осадки Nov–Mar 175 мм"", ""impact"": 1.46}, {""name"": ""Превышение над рекой 5 м"", ""impact"": 1.23}, {""name"": ""Высота 169 м"", ""impact"": -1.21}]"
Черниговское,53.9016285,69.0069999,37.7,"[{""name"": ""Осадки Nov–Mar 183 мм"", ""impact"": 3.03}, {""name"": ""Превышение над рекой -55 м"", ""impact"": 2.2}, {""name"": ""Осадки 148% нормы"", ""impact"": 2.16}, {""name"": ""Снегозапас 189% нормы"", ""impact"": -0.78}]"
Красная Поляна,53.941536,68.982285,15.4,"[{""name"": ""Осадки Nov–Mar 183 мм"", ""impact"": 2.59}, {""name"": ""Осадки 148% нормы"", ""impact"": 2.13}, {""name"": ""Превышение над рекой -1 м"", ""impact"": 2.1}, {""name"": ""Снегозапас 189% нормы"", ""impact"": -0.98}]"
Доброжановка,53.966927,69.049385,13.6,"[{""name"": ""Осадки Nov–Mar 180 мм"", ""impact"": 2.77}, {""name"": ""Осадки 145% нормы"", ""impact"": 2.14}, {""name"": ""Превышение над рекой -15 м"", ""impact"": 1.93}, {""name"": ""Снегозапас 89 мм"", ""impact"": -0.86}]"
Глубокое,53.856407,69.045097,5.6,"[{""name"": ""Превышение над рекой 2 м"", ""impact"": 2.33}, {""name"": ""Осадки 148% нормы"", ""impact"": 2.13}, {""name"": ""Осадки Nov–Mar 183 мм"", ""impact"": 2.0}, {""name"": ""Высота 169 м"", ""impact"": -1.19}]"
Нагорное,53.961876,69.410736,2.7,"[{""name"": ""Осадки Nov–Mar 170 мм"", ""impact"": 2.67}, {""name"": ""Осадки 139% нормы"", ""impact"": 2.04}, {""name"": ""Снегозапас 166% нормы"", ""impact"": -1.17}, {""name"": ""Высота 149 м"", ""impact"": 0.9}]"
Дружба,52.586021,66.491188,0.0,"[{""name"": ""Высота 201 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 174% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 232 мм"", ""impact"": 1.36}, {""name"": ""Река в 0.8 км"", ""impact"": -0.8}]"
Дауит,53.6091041,71.4755852,59.6,"[{""name"": ""Осадки Nov–Mar 126 мм"", ""impact"": 2.87}, {""name"": ""Превышение над рекой -3 м"", ""impact"": 1.87}, {""name"": ""Осадки 114% нормы"", ""impact"": 1.73}, {""name"": ""Высота 117 м"", ""impact"": 1.45}]"
Алкатерек,53.45146,71.244014,1.1,"[{""name"": ""Осадки 113% нормы"", ""impact"": 2.19}, {""name"": ""Осадки Nov–Mar 125 мм"", ""impact"": 1.68}, {""name"": ""Снегозапас 46% нормы"", ""impact"": 1.5}, {""name"": ""Высота 219 м"", ""impact"": -0.82}]"
Целинное,53.5573909,70.7104133,22.8,"[{""name"": ""Осадки Nov–Mar 132 мм"", ""impact"": 2.92}, {""name"": ""Осадки 120% нормы"", ""impact"": 1.85}, {""name"": ""Снегозапас 70% нормы"", ""impact"": 1.56}, {""name"": ""Снегозапас 36 мм"", ""impact"": -0.95}]"
Аккудук,53.655956,70.810074,19.0,"[{""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 2.78}, {""name"": ""Снегозапас 74% нормы"", ""impact"": 1.95}, {""name"": ""Осадки 121% нормы"", ""impact"": 1.8}, {""name"": ""Снегозапас 37 мм"", ""impact"": -1.32}]"
Мамлютка,54.9376951,68.5386509,5.3,"[{""name"": ""Осадки Nov–Mar 178 мм"", ""impact"": 2.25}, {""name"": ""Осадки 132% нормы"", ""impact"": 2.07}, {""name"": ""Население 6944"", ""impact"": 1.75}, {""name"": ""Снегозапас 157% нормы"", ""impact"": -0.94}]"
Покровка,54.3010634,68.3552371,57.4,"[{""name"": ""Население 1643"", ""impact"": 3.14}, {""name"": ""Осадки Nov–Mar 184 мм"", ""impact"": 2.16}, {""name"": ""Высота 116 м"", ""impact"": 2.04}, {""name"": ""Снегозапас 114 мм"", ""impact"": 0.99}]"
Петропавловск,54.8668104,69.1334984,98.4,"[{""name"": ""Население 222703"", ""impact"": 4.15}, {""name"": ""Река в 2.0 км"", ""impact"": 2.95}, {""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 2.38}, {""name"": ""Высота 138 м"", ""impact"": 1.95}]"
Булаево,54.896652,70.447189,5.3,"[{""name"": ""Осадки Nov–Mar 164 мм"", ""impact"": 2.22}, {""name"": ""Осадки 123% нормы"", ""impact"": 2.07}, {""name"": ""Население 8550"", ""impact"": 1.75}, {""name"": ""Река в 72.3 км"", ""impact"": -0.95}]"
Токуши,54.85788,69.717262,8.7,"[{""name"": ""Осадки Nov–Mar 172 мм"", ""impact"": 2.25}, {""name"": ""Осадки 127% нормы"", ""impact"": 2.08}, {""name"": ""Население 1634"", ""impact"": 1.72}, {""name"": ""Снегозапас 119 мм"", ""impact"": 1.24}]"
Полудино,54.862617,69.919205,5.3,"[{""name"": ""Осадки Nov–Mar 170 мм"", ""impact"": 2.21}, {""name"": ""Осадки 126% нормы"", ""impact"": 2.07}, {""name"": ""Население 1221"", ""impact"": 1.72}, {""name"": ""Река в 47.5 км"", ""impact"": -0.95}]"
Чистое,54.915241,70.724121,1.4,"[{""name"": ""Осадки Nov–Mar 157 мм"", ""impact"": 2.58}, {""name"": ""Осадки 119% нормы"", ""impact"": 2.1}, {""name"": ""Превышение над рекой 37 м"", ""impact"": -1.08}, {""name"": ""Снегозапас 166% нормы"", ""impact"": -1.07}]"
Каракога,54.904881,70.816818,5.3,"[{""name"": ""Осадки Nov–Mar 156 мм"", ""impact"": 2.22}, {""name"": ""Осадки 119% нормы"", ""impact"": 2.07}, {""name"": ""Население 1726"", ""impact"": 1.75}, {""name"": ""Река в 92.4 км"", ""impact"": -0.95}]"
Пресновка,54.6686113,67.1452217,5.3,"[{""name"": ""Осадки Nov–Mar 198 мм"", ""impact"": 2.27}, {""name"": ""Осадки 145% нормы"", ""impact"": 2.07}, {""name"": ""Население 6202"", ""impact"": 1.68}, {""name"": ""Снегозапас 166% нормы"", ""impact"": -0.95}]"
Айыртау,53.1585244,68.333889,0.1,"[{""name"": ""Осадки 161% нормы"", ""impact"": 2.0}, {""name"": ""Осадки Nov–Mar 223 мм"", ""impact"": 1.45}, {""name"": ""Снегозапас 192% нормы"", ""impact"": -1.29}, {""name"": ""Высота 321 м"", ""impact"": -1.28}]"
Лобаново,53.092365,68.433052,0.1,"[{""name"": ""Осадки 160% нормы"", ""impact"": 2.0}, {""name"": ""Осадки Nov–Mar 223 мм"", ""impact"": 1.43}, {""name"": ""Высота 382 м"", ""impact"": -1.3}, {""name"": ""Снегозапас 192% нормы"", ""impact"": -1.17}]"
Баянтай,53.261093,67.929214,0.0,"[{""name"": ""Осадки 163% нормы"", ""impact"": 1.68}, {""name"": ""Осадки Nov–Mar 239 мм"", ""impact"": 1.51}, {""name"": ""Высота 309 м"", ""impact"": -1.34}, {""name"": ""Снегозапас 201% нормы"", ""impact"": -1.21}]"
Казанка,53.3201718,67.449134,0.0,"[{""name"": ""Высота 222 м"", ""impact"": -2.34}, {""name"": ""Снегозапас 202% нормы"", ""impact"": -1.6}, {""name"": ""Осадки Nov–Mar 248 мм"", ""impact"": 1.36}, {""name"": ""Осадки 164% нормы"", ""impact"": 0.74}]"
Шукирлик,53.2726138,67.7886323,0.0,"[{""name"": ""Осадки 164% нормы"", ""impact"": 1.68}, {""name"": ""Высота 270 м"", ""impact"": -1.56}, {""name"": ""Осадки Nov–Mar 241 мм"", ""impact"": 1.53}, {""name"": ""Снегозапас 201% нормы"", ""impact"": -1.42}]"
Налобино,55.2455423,68.7915428,3.2,"[{""name"": ""Осадки Nov–Mar 177 мм"", ""impact"": 2.5}, {""name"": ""Осадки 130% нормы"", ""impact"": 1.93}, {""name"": ""Превышение над рекой 55 м"", ""impact"": -1.07}, {""name"": ""Снегозапас 123 мм"", ""impact"": 0.91}]"
Бостандык,53.948696,71.406944,39.4,"[{""name"": ""Осадки Nov–Mar 138 мм"", ""impact"": 2.71}, {""name"": ""Осадки 120% нормы"", ""impact"": 2.15}, {""name"": ""Превышение над рекой -6 м"", ""impact"": 1.69}, {""name"": ""Высота 93 м"", ""impact"": 1.33}]"
Кишкенеколь,53.6357326,72.3411085,1.8,"[{""name"": ""Осадки Nov–Mar 126 мм"", ""impact"": 2.27}, {""name"": ""Осадки 114% нормы"", ""impact"": 2.13}, {""name"": ""Снегозапас 20 мм"", ""impact"": -1.29}, {""name"": ""Снегозапас 39% нормы"", ""impact"": 0.97}]"
Акжаркын,53.6813187,71.3078338,40.1,"[{""name"": ""Осадки Nov–Mar 132 мм"", ""impact"": 2.7}, {""name"": ""Осадки 117% нормы"", ""impact"": 2.19}, {""name"": ""Снегозапас 60% нормы"", ""impact"": 1.86}, {""name"": ""Снегозапас 30 мм"", ""impact"": -1.29}]"
Камышлово,54.782906,69.674385,0.7,"[{""name"": ""Осадки Nov–Mar 173 мм"", ""impact"": 2.39}, {""name"": ""Осадки 128% нормы"", ""impact"": 2.1}, {""name"": ""Снегозапас 160% нормы"", ""impact"": -1.13}, {""name"": ""Превышение над рекой 35 м"", ""impact"": -1.01}]"
Рузаевка,52.821907,66.952431,0.4,"[{""name"": ""Население 3339"", ""impact"": 2.89}, {""name"": ""Высота 222 м"", ""impact"": -2.5}, {""name"": ""Осадки Nov–Mar 257 мм"", ""impact"": 1.32}, {""name"": ""Снегозапас 185% нормы"", ""impact"": -1.15}]"
Сивковка,52.848736,66.981255,0.1,"[{""name"": ""Высота 223 м"", ""impact"": -2.39}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 2.25}, {""name"": ""Осадки Nov–Mar 257 мм"", ""impact"": 1.48}, {""name"": ""Снегозапас 185% нормы"", ""impact"": -1.14}]"
Ломоносовка,52.803749,66.465874,0.0,"[{""name"": ""Высота 198 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 178% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 237 мм"", ""impact"": 1.36}, {""name"": ""Река в 0.7 км"", ""impact"": -0.8}]"
Ставрополка,52.835926,66.559067,0.0,"[{""name"": ""Высота 190 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 180% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 240 мм"", ""impact"": 1.36}, {""name"": ""Река в 1.0 км"", ""impact"": -0.8}]"
Белое,54.936493,69.203117,1.7,"[{""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 2.47}, {""name"": ""Осадки 130% нормы"", ""impact"": 1.59}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.35}, {""name"": ""Высота 136 м"", ""impact"": 1.08}]"
Новоникольское,55.02475,69.493172,1.7,"[{""name"": ""Осадки Nov–Mar 174 мм"", ""impact"": 2.6}, {""name"": ""Осадки 128% нормы"", ""impact"": 2.04}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.07}, {""name"": ""Превышение над рекой 47 м"", ""impact"": -1.06}]"
Пеньково,54.965187,69.244598,2.6,"[{""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 2.58}, {""name"": ""Осадки 129% нормы"", ""impact"": 1.61}, {""name"": ""Высота 134 м"", ""impact"": 1.15}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -1.08}]"
Тахтаброд,52.633469,67.579048,0.0,"[{""name"": ""Высота 269 м"", ""impact"": -2.55}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 1.96}, {""name"": ""Осадки Nov–Mar 244 мм"", ""impact"": 1.43}, {""name"": ""Снегозапас 175% нормы"", ""impact"": -1.14}]"
Бесколь,54.775146,69.097794,98.2,"[{""name"": ""Население 13149"", ""impact"": 3.81}, {""name"": ""Высота 111 м"", ""impact"": 2.5}, {""name"": ""Осадки Nov–Mar 177 мм"", ""impact"": 2.28}, {""name"": ""Река в 3.4 км"", ""impact"": 1.86}]"
Чапаево,54.631702,69.152771,1.0,"[{""name"": ""Осадки Nov–Mar 178 мм"", ""impact"": 2.41}, {""name"": ""Осадки 132% нормы"", ""impact"": 2.03}, {""name"": ""Снегозапас 162% нормы"", ""impact"": -1.22}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -1.02}]"
Кырымбет,52.459782,67.76239,0.1,"[{""name"": ""Осадки 150% нормы"", ""impact"": 2.04}, {""name"": ""Осадки Nov–Mar 230 мм"", ""impact"": 1.65}, {""name"": ""Высота 334 м"", ""impact"": -1.16}, {""name"": ""Снегозапас 168% нормы"", ""impact"": -1.08}]"
Ковыльное,52.5746,67.687767,0.0,"[{""name"": ""Высота 301 м"", ""impact"": -1.87}, {""name"": ""Река в 0.4 км"", ""impact"": -1.48}, {""name"": ""Снегозапас 174% нормы"", ""impact"": -1.43}, {""name"": ""Осадки Nov–Mar 242 мм"", ""impact"": 1.34}]"
Сокологоровка,52.507038,67.873611,0.0,"[{""name"": ""Осадки 150% нормы"", ""impact"": 1.68}, {""name"": ""Осадки Nov–Mar 228 мм"", ""impact"": 1.51}, {""name"": ""Высота 375 м"", ""impact"": -1.34}, {""name"": ""Снегозапас 167% нормы"", ""impact"": -1.21}]"
Привольное,52.6008281,67.8253627,0.0,"[{""name"": ""Высота 315 м"", ""impact"": -1.82}, {""name"": ""Река в 0.4 км"", ""impact"": -1.64}, {""name"": ""Осадки Nov–Mar 240 мм"", ""impact"": 1.57}, {""name"": ""Снегозапас 173% нормы"", ""impact"": -1.27}]"
Аканбурлык,52.6149159,68.049995,0.0,"[{""name"": ""Высота 364 м"", ""impact"": -1.85}, {""name"": ""Река в 0.4 км"", ""impact"": -1.52}, {""name"": ""Осадки Nov–Mar 236 мм"", ""impact"": 1.34}, {""name"": ""Снегозапас 170% нормы"", ""impact"": -0.99}]"
Акшокы,52.68491,67.880547,0.1,"[{""name"": ""Осадки Nov–Mar 246 мм"", ""impact"": 1.68}, {""name"": ""Осадки 156% нормы"", ""impact"": 1.65}, {""name"": ""Высота 369 м"", ""impact"": -1.32}, {""name"": ""Снегозапас 175% нормы"", ""impact"": -1.12}]"
Красново,52.5966847,67.907696,0.1,"[{""name"": ""Превышение над рекой 2 м"", ""impact"": 2.05}, {""name"": ""Высота 323 м"", ""impact"": -1.95}, {""name"": ""Река в 0.3 км"", ""impact"": -1.75}, {""name"": ""Осадки Nov–Mar 238 мм"", ""impact"": 1.68}]"
Куспек,52.742474,67.998177,0.1,"[{""name"": ""Осадки 155% нормы"", ""impact"": 2.0}, {""name"": ""Снегозапас 174% нормы"", ""impact"": -1.52}, {""name"": ""Высота 368 м"", ""impact"": -1.51}, {""name"": ""Осадки Nov–Mar 245 мм"", ""impact"": 1.49}]"
Тимирязево,53.7481615,66.4954458,0.5,"[{""name"": ""Осадки 161% нормы"", ""impact"": 2.07}, {""name"": ""Население 3998"", ""impact"": 1.58}, {""name"": ""Осадки Nov–Mar 226 мм"", ""impact"": 1.38}, {""name"": ""Высота 172 м"", ""impact"": -1.13}]"
Вишневка,54.9407291,69.0741755,23.8,"[{""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 3.02}, {""name"": ""Высота 100 м"", ""impact"": 2.23}, {""name"": ""Снегозапас 121 мм"", ""impact"": 1.21}, {""name"": ""Снегозапас 153% нормы"", ""impact"": -0.93}]"
Якорь,54.959206,69.034576,88.2,"[{""name"": ""Осадки Nov–Mar 175 мм"", ""impact"": 2.83}, {""name"": ""Население 2060"", ""impact"": 2.21}, {""name"": ""Высота 102 м"", ""impact"": 1.82}, {""name"": ""Осадки 130% нормы"", ""impact"": 1.61}]"
Затон,54.8549472,68.9933737,11.9,"[{""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 2.5}, {""name"": ""Высота 107 м"", ""impact"": 2.37}, {""name"": ""Снегозапас 152% нормы"", ""impact"": -1.37}, {""name"": ""Река в 3.3 км"", ""impact"": 1.04}]"
Кривоозёрка,54.8717546,68.99711,96.9,"[{""name"": ""Превышение над рекой 7 м"", ""impact"": 3.35}, {""name"": ""Высота 103 м"", ""impact"": 2.65}, {""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 2.14}, {""name"": ""Река в 3.2 км"", ""impact"": 1.28}]"
Тепличное,54.8329505,69.0915477,97.1,"[{""name"": ""Превышение над рекой 7 м"", ""impact"": 2.92}, {""name"": ""Высота 100 м"", ""impact"": 2.69}, {""name"": ""Осадки Nov–Mar 177 мм"", ""impact"": 2.4}, {""name"": ""Река в 2.5 км"", ""impact"": 2.39}]"
Прибрежное,54.819756,69.090256,99.3,"[{""name"": ""Население 1793"", ""impact"": 3.07}, {""name"": ""Река в 2.7 км"", ""impact"": 2.86}, {""name"": ""Высота 103 м"", ""impact"": 2.53}, {""name"": ""Осадки Nov–Mar 177 мм"", ""impact"": 2.35}]"
Знаменское,54.901402,69.597755,1.2,"[{""name"": ""Осадки Nov–Mar 174 мм"", ""impact"": 2.35}, {""name"": ""Осадки 128% нормы"", ""impact"": 1.91}, {""name"": ""Снегозапас 156% нормы"", ""impact"": -1.29}, {""name"": ""Превышение над рекой 48 м"", ""impact"": -0.98}]"
Михайловка,54.892441,69.462555,1.7,"[{""name"": ""Осадки Nov–Mar 175 мм"", ""impact"": 2.6}, {""name"": ""Осадки 128% нормы"", ""impact"": 2.04}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -1.08}, {""name"": ""Снегозапас 155% нормы"", ""impact"": -1.07}]"
Байсал,54.895233,69.553108,1.4,"[{""name"": ""Осадки Nov–Mar 174 мм"", ""impact"": 2.6}, {""name"": ""Осадки 128% нормы"", ""impact"": 1.97}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -1.08}, {""name"": ""Снегозапас 156% нормы"", ""impact"": -1.07}]"
Ленинское,54.473019,69.182556,1.3,"[{""name"": ""Осадки Nov–Mar 178 мм"", ""impact"": 2.34}, {""name"": ""Осадки 134% нормы"", ""impact"": 2.0}, {""name"": ""Снегозапас 165% нормы"", ""impact"": -1.18}, {""name"": ""Превышение над рекой 42 м"", ""impact"": -0.99}]"
Смирново,54.51453,69.419189,8.7,"[{""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 2.25}, {""name"": ""Осадки 132% нормы"", ""impact"": 2.08}, {""name"": ""Население 5650"", ""impact"": 1.76}, {""name"": ""Снегозапас 119 мм"", ""impact"": 1.24}]"
Рощинское,54.058678,69.143158,35.1,"[{""name"": ""Превышение над рекой 3 м"", ""impact"": 2.78}, {""name"": ""Осадки Nov–Mar 175 мм"", ""impact"": 2.6}, {""name"": ""Осадки 140% нормы"", ""impact"": 2.08}, {""name"": ""Высота 138 м"", ""impact"": 1.11}]"
Архангельское,54.7801156,68.9461997,17.0,"[{""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 2.41}, {""name"": ""Высота 112 м"", ""impact"": 2.36}, {""name"": ""Снегозапас 155% нормы"", ""impact"": -1.65}, {""name"": ""Снегозапас 117 мм"", ""impact"": 0.93}]"
Новокаменка,54.711693,68.983734,32.1,"[{""name"": ""Высота 105 м"", ""impact"": 2.62}, {""name"": ""Осадки Nov–Mar 177 мм"", ""impact"": 2.32}, {""name"": ""Снегозапас 156% нормы"", ""impact"": -1.54}, {""name"": ""Снегозапас 118 мм"", ""impact"": 0.97}]"
Петерфельд,54.912373,68.887779,14.0,"[{""name"": ""Осадки Nov–Mar 176 мм"", ""impact"": 2.36}, {""name"": ""Население 1579"", ""impact"": 1.97}, {""name"": ""Осадки 130% нормы"", ""impact"": 1.38}, {""name"": ""Высота 129 м"", ""impact"": 1.21}]"
Подгорное,54.7128156,69.0232742,1.7,"[{""name"": ""Осадки Nov–Mar 177 мм"", ""impact"": 2.21}, {""name"": ""Высота 113 м"", ""impact"": 1.93}, {""name"": ""Снегозапас 156% нормы"", ""impact"": -1.53}, {""name"": ""Река в 0.4 км"", ""impact"": -1.07}]"
Боголюбово,54.6174536,68.7288167,98.9,"[{""name"": ""Население 1210"", ""impact"": 3.03}, {""name"": ""Река в 2.6 км"", ""impact"": 2.88}, {""name"": ""Высота 111 м"", ""impact"": 2.51}, {""name"": ""Осадки Nov–Mar 177 мм"", ""impact"": 2.31}]"
Приишимка,54.611111,68.855843,1.3,"[{""name"": ""Осадки Nov–Mar 178 мм"", ""impact"": 2.3}, {""name"": ""Высота 109 м"", ""impact"": 1.95}, {""name"": ""Снегозапас 160% нормы"", ""impact"": -1.45}, {""name"": ""Река в 0.3 км"", ""impact"": -1.14}]"
Водопроводное,54.555283,68.728447,8.1,"[{""name"": ""Осадки Nov–Mar 177 мм"", ""impact"": 2.51}, {""name"": ""Высота 117 м"", ""impact"": 2.25}, {""name"": ""Снегозапас 160% нормы"", ""impact"": -1.59}, {""name"": ""Снегозапас 117 мм"", ""impact"": 0.81}]"
Красная Горка,54.5550524,68.7689396,0.8,"[{""name"": ""Осадки Nov–Mar 178 мм"", ""impact"": 2.47}, {""name"": ""Высота 130 м"", ""impact"": 1.6}, {""name"": ""Снегозапас 159% нормы"", ""impact"": -1.5}, {""name"": ""Снегозапас 117 мм"", ""impact"": 0.88}]"
Золотоноша,52.826229,67.170753,0.1,"[{""name"": ""Осадки 161% нормы"", ""impact"": 2.04}, {""name"": ""Осадки Nov–Mar 258 мм"", ""impact"": 1.65}, {""name"": ""Высота 303 м"", ""impact"": -1.16}, {""name"": ""Снегозапас 187% нормы"", ""impact"": -1.08}]"
Червонное,53.2771558,66.7276043,0.0,"[{""name"": ""Осадки 161% нормы"", ""impact"": 1.61}, {""name"": ""Осадки Nov–Mar 234 мм"", ""impact"": 1.46}, {""name"": ""Высота 195 м"", ""impact"": -1.46}, {""name"": ""Снегозапас 191% нормы"", ""impact"": -1.24}]"
Бахмут,53.9553438,69.6563407,3.4,"[{""name"": ""Осадки Nov–Mar 167 мм"", ""impact"": 2.09}, {""name"": ""Осадки 136% нормы"", ""impact"": 1.66}, {""name"": ""Снегозапас 160% нормы"", ""impact"": -1.42}, {""name"": ""Высота 147 м"", ""impact"": 1.08}]"
Виноградовка,53.852486,69.885887,2.5,"[{""name"": ""Превышение над рекой 5 м"", ""impact"": 2.59}, {""name"": ""Осадки Nov–Mar 161 мм"", ""impact"": 2.46}, {""name"": ""Снегозапас 79 мм"", ""impact"": -0.95}, {""name"": ""Осадки 135% нормы"", ""impact"": 0.9}]"
Мироновка,53.840008,69.839554,1.1,"[{""name"": ""Превышение над рекой 6 м"", ""impact"": 2.56}, {""name"": ""Осадки Nov–Mar 162 мм"", ""impact"": 2.25}, {""name"": ""Снегозапас 70 мм"", ""impact"": -1.16}, {""name"": ""Осадки 138% нормы"", ""impact"": 0.76}]"
Чермошнянка,53.956871,69.776093,1.0,"[{""name"": ""Осадки Nov–Mar 166 мм"", ""impact"": 2.45}, {""name"": ""Осадки 135% нормы"", ""impact"": 1.62}, {""name"": ""Снегозапас 86 мм"", ""impact"": -1.15}, {""name"": ""Высота 145 м"", ""impact"": 1.03}]"
