name,lat,lon,score,factors_json
Кырымбет,52.459782,67.76239,16.3,"[{""name"": ""Река в 12.7 км (baseline)"", ""impact"": 0.16}]"
Ковыльное,52.5746,67.687767,69.7,"[{""name"": ""Река в 0.4 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 16 м (baseline)"", ""impact"": 0.26}]"
Сокологоровка,52.507038,67.873611,23.1,"[{""name"": ""Река в 9.7 км (baseline)"", ""impact"": 0.23}]"
Привольное,52.6008281,67.8253627,79.0,"[{""name"": ""Река в 0.4 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 11 м (baseline)"", ""impact"": 0.35}]"
Аканбурлык,52.6149159,68.049995,84.3,"[{""name"": ""Река в 0.4 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 8 м (baseline)"", ""impact"": 0.4}]"
Акшокы,52.68491,67.880547,24.5,"[{""name"": ""Река в 9.1 км (baseline)"", ""impact"": 0.25}]"
Красново,52.5966847,67.907696,95.7,"[{""name"": ""Река в 0.3 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 2 м (baseline)"", ""impact"": 0.51}]"
Куспек,52.742474,67.998177,32.5,"[{""name"": ""Река в 12.9 км (baseline)"", ""impact"": 0.16}, {""name"": ""Превышение над рекой 21 м (baseline)"", ""impact"": 0.17}]"
Тимирязево,53.7481615,66.4954458,0.0,[]
Вишневка,54.9407291,69.0741755,79.9,"[{""name"": ""Река в 1.6 км (baseline)"", ""impact"": 0.41}, {""name"": ""Превышение над рекой 9 м (baseline)"", ""impact"": 0.39}]"
Якорь,54.959206,69.034576,75.0,"[{""name"": ""Река в 3.8 км (baseline)"", ""impact"": 0.36}, {""name"": ""Превышение над рекой 9 м (baseline)"", ""impact"": 0.39}]"
Затон,54.8549472,68.9933737,66.9,"[{""name"": ""Река в 3.3 км (baseline)"", ""impact"": 0.38}, {""name"": ""Превышение над рекой 14 м (baseline)"", ""impact"": 0.29}]"
Кривоозёрка,54.8717546,68.99711,79.9,"[{""name"": ""Река в 3.2 км (baseline)"", ""impact"": 0.38}, {""name"": ""Превышение над рекой 7 м (baseline)"", ""impact"": 0.42}]"
Тепличное,54.8329505,69.0915477,81.6,"[{""name"": ""Река в 2.5 км (baseline)"", ""impact"": 0.39}, {""name"": ""Превышение над рекой 7 м (baseline)"", ""impact"": 0.42}]"
Прибрежное,54.819756,69.090256,73.8,"[{""name"": ""Река в 2.7 км (baseline)"", ""impact"": 0.39}, {""name"": ""Превышение над рекой 11 м (baseline)"", ""impact"": 0.35}]"
Знаменское,54.901402,69.597755,0.0,[]
Михайловка,54.892441,69.462555,0.0,[]
Байсал,54.895233,69.553108,0.0,[]
Ленинское,54.473019,69.182556,0.0,[]
Смирново,54.51453,69.419189,0.0,[]
Рощинское,54.058678,69.143158,0.0,[]
Архангельское,54.7801156,68.9461997,64.8,"[{""name"": ""Река в 1.8 км (baseline)"", ""impact"": 0.41}, {""name"": ""Превышение над рекой 17 м (baseline)"", ""impact"": 0.24}]"
Новокаменка,54.711693,68.983734,77.4,"[{""name"": ""Река в 1.1 км (baseline)"", ""impact"": 0.43}, {""name"": ""Превышение над рекой 11 м (baseline)"", ""impact"": 0.35}]"
Петерфельд,54.912373,68.887779,19.2,"[{""name"": ""Река в 11.5 км (baseline)"", ""impact"": 0.19}]"
Подгорное,54.7128156,69.0232742,77.1,"[{""name"": ""Река в 0.4 км (baseline)"", ""impact"": 0.44}, {""name"": ""Превышение над рекой 12 м (baseline)"", ""impact"": 0.33}]"
Боголюбово,54.6174536,68.7288167,75.8,"[{""name"": ""Река в 2.6 км (baseline)"", ""impact"": 0.39}, {""name"": ""Превышение над рекой 10 м (baseline)"", ""impact"": 0.37}]"
