name,lat,lon,score,factors_json
Дружба,52.586021,66.491188,0.0,"[{""name"": ""Высота 201 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 1.36}, {""name"": ""Река в 0.8 км"", ""impact"": -0.79}]"
Дауит,53.6091041,71.4755852,0.0,"[{""name"": ""Осадки Nov–Mar 93 мм"", ""impact"": -2.19}, {""name"": ""Превышение над рекой -3 м"", ""impact"": 1.27}, {""name"": ""Снегозапас 43 мм"", ""impact"": -1.12}, {""name"": ""Высота 117 м"", ""impact"": 0.81}]"
Алкатерек,53.45146,71.244014,0.0,"[{""name"": ""Осадки Nov–Mar 91 мм"", ""impact"": -1.22}, {""name"": ""Снегозапас 88% нормы"", ""impact"": 0.95}, {""name"": ""Снегозапас 45 мм"", ""impact"": -0.64}, {""name"": ""Превышение над рекой 90 м"", ""impact"": -0.42}]"
Целинное,53.5573909,70.7104133,0.0,"[{""name"": ""Осадки Nov–Mar 92 мм"", ""impact"": -1.64}, {""name"": ""Снегозапас 93% нормы"", ""impact"": 1.07}, {""name"": ""Снегозапас 47 мм"", ""impact"": -0.56}, {""name"": ""Осадки 84% нормы"", ""impact"": -0.21}]"
Аккудук,53.655956,70.810074,0.0,"[{""name"": ""Осадки Nov–Mar 94 мм"", ""impact"": -1.77}, {""name"": ""Снегозапас 94% нормы"", ""impact"": 1.17}, {""name"": ""Снегозапас 47 мм"", ""impact"": -1.05}, {""name"": ""Высота 145 м"", ""impact"": 0.25}]"
Мамлютка,54.9376951,68.5386509,0.1,"[{""name"": ""Население 6944"", ""impact"": 1.7}, {""name"": ""Река в 32.6 км"", ""impact"": -1.62}, {""name"": ""Снегозапас 143% нормы"", ""impact"": 1.0}, {""name"": ""Превышение над рекой 38 м"", ""impact"": -0.9}]"
Покровка,54.3010634,68.3552371,6.9,"[{""name"": ""Население 1643"", ""impact"": 2.93}, {""name"": ""Высота 116 м"", ""impact"": 1.51}, {""name"": ""Превышение над рекой 9 м"", ""impact"": 0.87}, {""name"": ""Снегозапас 98 мм"", ""impact"": -0.54}]"
Петропавловск,54.8668104,69.1334984,99.9,"[{""name"": ""Население 222703"", ""impact"": 4.67}, {""name"": ""Река в 2.0 км"", ""impact"": 4.35}, {""name"": ""Высота 138 м"", ""impact"": 1.66}, {""name"": ""Снегозапас 145% нормы"", ""impact"": 1.49}]"
Булаево,54.896652,70.447189,0.0,"[{""name"": ""Население 8550"", ""impact"": 1.91}, {""name"": ""Осадки Nov–Mar 111 мм"", ""impact"": -1.32}, {""name"": ""Река в 72.3 км"", ""impact"": -1.28}, {""name"": ""Снегозапас 119 мм"", ""impact"": 1.01}]"
Токуши,54.85788,69.717262,0.1,"[{""name"": ""Население 1634"", ""impact"": 1.99}, {""name"": ""Река в 37.9 км"", ""impact"": -1.55}, {""name"": ""Превышение над рекой 35 м"", ""impact"": -0.87}, {""name"": ""Высота 141 м"", ""impact"": 0.49}]"
