name,lat,lon,score,factors_json
Красная Поляна,53.941536,68.982285,4.8,"[{""name"": ""Осадки Nov–Mar 146 мм"", ""impact"": 2.45}, {""name"": ""Осадки 118% нормы"", ""impact"": 2.12}, {""name"": ""Превышение над рекой -1 м"", ""impact"": 1.88}, {""name"": ""Снегозапас 94 мм"", ""impact"": -0.93}]"
Доброжановка,53.966927,69.049385,13.6,"[{""name"": ""Осадки Nov–Mar 146 мм"", ""impact"": 2.77}, {""name"": ""Осадки 117% нормы"", ""impact"": 2.14}, {""name"": ""Превышение над рекой -15 м"", ""impact"": 1.93}, {""name"": ""Снегозапас 83 мм"", ""impact"": -0.86}]"
Глубокое,53.856407,69.045097,2.1,"[{""name"": ""Осадки 118% нормы"", ""impact"": 2.11}, {""name"": ""Превышение над рекой 2 м"", ""impact"": 2.05}, {""name"": ""Осадки Nov–Mar 146 мм"", ""impact"": 1.81}, {""name"": ""Высота 169 м"", ""impact"": -1.1}]"
Нагорное,53.961876,69.410736,2.7,"[{""name"": ""Осадки Nov–Mar 146 мм"", ""impact"": 2.67}, {""name"": ""Осадки 119% нормы"", ""impact"": 2.04}, {""name"": ""Снегозапас 170% нормы"", ""impact"": -1.17}, {""name"": ""Высота 149 м"", ""impact"": 0.9}]"
Дружба,52.586021,66.491188,0.0,"[{""name"": ""Высота 201 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 167% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 207 мм"", ""impact"": 1.36}, {""name"": ""Река в 0.8 км"", ""impact"": -0.8}]"
Дауит,53.6091041,71.4755852,32.4,"[{""name"": ""Превышение над рекой -3 м"", ""impact"": 1.92}, {""name"": ""Осадки 109% нормы"", ""impact"": 1.91}, {""name"": ""Осадки Nov–Mar 121 мм"", ""impact"": 1.71}, {""name"": ""Снегозапас 134% нормы"", ""impact"": 1.35}]"
Алкатерек,53.45146,71.244014,0.7,"[{""name"": ""Осадки 108% нормы"", ""impact"": 2.38}, {""name"": ""Снегозапас 135% нормы"", ""impact"": 1.48}, {""name"": ""Осадки Nov–Mar 119 мм"", ""impact"": 0.73}, {""name"": ""Снегозапас 69 мм"", ""impact"": -0.72}]"
Целинное,53.5573909,70.7104133,17.0,"[{""name"": ""Осадки Nov–Mar 123 мм"", ""impact"": 2.62}, {""name"": ""Осадки 112% нормы"", ""impact"": 1.85}, {""name"": ""Снегозапас 142% нормы"", ""impact"": 1.57}, {""name"": ""Снегозапас 72 мм"", ""impact"": -0.83}]"
Аккудук,53.655956,70.810074,19.0,"[{""name"": ""Осадки Nov–Mar 125 мм"", ""impact"": 2.78}, {""name"": ""Снегозапас 142% нормы"", ""impact"": 1.95}, {""name"": ""Осадки 112% нормы"", ""impact"": 1.8}, {""name"": ""Снегозапас 71 мм"", ""impact"": -1.32}]"
Мамлютка,54.9376951,68.5386509,9.1,"[{""name"": ""Осадки Nov–Mar 148 мм"", ""impact"": 2.32}, {""name"": ""Осадки 109% нормы"", ""impact"": 2.13}, {""name"": ""Население 6944"", ""impact"": 1.25}, {""name"": ""Превышение над рекой 38 м"", ""impact"": -1.05}]"
Покровка,54.3010634,68.3552371,54.8,"[{""name"": ""Население 1643"", ""impact"": 2.46}, {""name"": ""Осадки Nov–Mar 147 мм"", ""impact"": 2.3}, {""name"": ""Высота 116 м"", ""impact"": 1.89}, {""name"": ""Превышение над рекой 9 м"", ""impact"": 0.85}]"
Петропавловск,54.8668104,69.1334984,99.9,"[{""name"": ""Население 222703"", ""impact"": 4.76}, {""name"": ""Река в 2.0 км"", ""impact"": 3.17}, {""name"": ""Осадки Nov–Mar 151 мм"", ""impact"": 2.71}, {""name"": ""Высота 138 м"", ""impact"": 1.95}]"
Булаево,54.896652,70.447189,40.9,"[{""name"": ""Осадки Nov–Mar 154 мм"", ""impact"": 2.45}, {""name"": ""Осадки 116% нормы"", ""impact"": 2.08}, {""name"": ""Население 8550"", ""impact"": 2.07}, {""name"": ""Снегозапас 115 мм"", ""impact"": 1.11}]"
Токуши,54.85788,69.717262,8.3,"[{""name"": ""Осадки Nov–Mar 154 мм"", ""impact"": 2.33}, {""name"": ""Осадки 114% нормы"", ""impact"": 2.08}, {""name"": ""Население 1634"", ""impact"": 1.83}, {""name"": ""Река в 37.9 км"", ""impact"": -0.99}]"
Полудино,54.862617,69.919205,15.4,"[{""name"": ""Осадки Nov–Mar 154 мм"", ""impact"": 2.37}, {""name"": ""Осадки 115% нормы"", ""impact"": 2.08}, {""name"": ""Население 1221"", ""impact"": 1.91}, {""name"": ""Река в 47.5 км"", ""impact"": -1.0}]"
Чистое,54.915241,70.724121,19.1,"[{""name"": ""Осадки Nov–Mar 152 мм"", ""impact"": 2.82}, {""name"": ""Осадки 116% нормы"", ""impact"": 2.32}, {""name"": ""Снегозапас 145% нормы"", ""impact"": 1.35}, {""name"": ""Превышение над рекой 37 м"", ""impact"": -1.01}]"
Каракога,54.904881,70.816818,14.4,"[{""name"": ""Осадки Nov–Mar 151 мм"", ""impact"": 2.37}, {""name"": ""Осадки 115% нормы"", ""impact"": 2.13}, {""name"": ""Население 1726"", ""impact"": 1.27}, {""name"": ""Река в 92.4 км"", ""impact"": -1.04}]"
Пресновка,54.6686113,67.1452217,9.2,"[{""name"": ""Осадки Nov–Mar 146 мм"", ""impact"": 2.33}, {""name"": ""Осадки 108% нормы"", ""impact"": 2.13}, {""name"": ""Население 6202"", ""impact"": 1.15}, {""name"": ""Снегозапас 138% нормы"", ""impact"": 1.04}]"
Айыртау,53.1585244,68.333889,0.1,"[{""name"": ""Осадки 130% нормы"", ""impact"": 2.0}, {""name"": ""Осадки Nov–Mar 181 мм"", ""impact"": 1.45}, {""name"": ""Снегозапас 164% нормы"", ""impact"": -1.29}, {""name"": ""Высота 321 м"", ""impact"": -1.28}]"
Лобаново,53.092365,68.433052,0.1,"[{""name"": ""Осадки 131% нормы"", ""impact"": 2.0}, {""name"": ""Осадки Nov–Mar 183 мм"", ""impact"": 1.43}, {""name"": ""Высота 382 м"", ""impact"": -1.3}, {""name"": ""Снегозапас 164% нормы"", ""impact"": -1.17}]"
Баянтай,53.261093,67.929214,0.0,"[{""name"": ""Осадки 130% нормы"", ""impact"": 1.68}, {""name"": ""Осадки Nov–Mar 191 мм"", ""impact"": 1.51}, {""name"": ""Высота 309 м"", ""impact"": -1.34}, {""name"": ""Снегозапас 167% нормы"", ""impact"": -1.21}]"
Казанка,53.3201718,67.449134,0.0,"[{""name"": ""Высота 222 м"", ""impact"": -2.34}, {""name"": ""Снегозапас 160% нормы"", ""impact"": -1.6}, {""name"": ""Осадки Nov–Mar 196 мм"", ""impact"": 1.36}, {""name"": ""Осадки 130% нормы"", ""impact"": 0.74}]"
Шукирлик,53.2726138,67.7886323,0.0,"[{""name"": ""Осадки 130% нормы"", ""impact"": 1.68}, {""name"": ""Высота 270 м"", ""impact"": -1.56}, {""name"": ""Осадки Nov–Mar 192 мм"", ""impact"": 1.53}, {""name"": ""Снегозапас 167% нормы"", ""impact"": -1.42}]"
Налобино,55.2455423,68.7915428,16.6,"[{""name"": ""Осадки Nov–Mar 150 мм"", ""impact"": 2.58}, {""name"": ""Осадки 111% нормы"", ""impact"": 1.94}, {""name"": ""Снегозапас 121 мм"", ""impact"": 1.63}, {""name"": ""Превышение над рекой 55 м"", ""impact"": -1.06}]"
Бостандык,53.948696,71.406944,39.4,"[{""name"": ""Осадки Nov–Mar 129 мм"", ""impact"": 2.71}, {""name"": ""Осадки 112% нормы"", ""impact"": 2.15}, {""name"": ""Превышение над рекой -6 м"", ""impact"": 1.69}, {""name"": ""Высота 93 м"", ""impact"": 1.33}]"
Кишкенеколь,53.6357326,72.3411085,0.5,"[{""name"": ""Осадки 109% нормы"", ""impact"": 2.31}, {""name"": ""Снегозапас 69 мм"", ""impact"": -1.29}, {""name"": ""Осадки Nov–Mar 121 мм"", ""impact"": 1.06}, {""name"": ""Снегозапас 134% нормы"", ""impact"": 0.96}]"
Акжаркын,53.6813187,71.3078338,40.1,"[{""name"": ""Осадки Nov–Mar 125 мм"", ""impact"": 2.7}, {""name"": ""Осадки 111% нормы"", ""impact"": 2.19}, {""name"": ""Снегозапас 136% нормы"", ""impact"": 1.86}, {""name"": ""Снегозапас 68 мм"", ""impact"": -1.29}]"
Камышлово,54.782906,69.674385,1.0,"[{""name"": ""Осадки Nov–Mar 154 мм"", ""impact"": 2.53}, {""name"": ""Осадки 114% нормы"", ""impact"": 2.11}, {""name"": ""Превышение над рекой 35 м"", ""impact"": -1.11}, {""name"": ""Высота 141 м"", ""impact"": 0.76}]"
Рузаевка,52.821907,66.952431,0.4,"[{""name"": ""Население 3339"", ""impact"": 2.89}, {""name"": ""Высота 222 м"", ""impact"": -2.5}, {""name"": ""Осадки Nov–Mar 221 мм"", ""impact"": 1.32}, {""name"": ""Снегозапас 161% нормы"", ""impact"": -1.15}]"
Сивковка,52.848736,66.981255,0.1,"[{""name"": ""Высота 223 м"", ""impact"": -2.39}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 2.25}, {""name"": ""Осадки Nov–Mar 221 мм"", ""impact"": 1.48}, {""name"": ""Снегозапас 161% нормы"", ""impact"": -1.14}]"
Ломоносовка,52.803749,66.465874,0.0,"[{""name"": ""Высота 198 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 165% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 208 мм"", ""impact"": 1.36}, {""name"": ""Река в 0.7 км"", ""impact"": -0.8}]"
Ставрополка,52.835926,66.559067,0.0,"[{""name"": ""Высота 190 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 162% нормы"", ""impact"": -1.59}, {""name"": ""Осадки Nov–Mar 209 мм"", ""impact"": 1.36}, {""name"": ""Река в 1.0 км"", ""impact"": -0.8}]"
Белое,54.936493,69.203117,71.5,"[{""name"": ""Осадки Nov–Mar 152 мм"", ""impact"": 2.74}, {""name"": ""Снегозапас 145% нормы"", ""impact"": 1.85}, {""name"": ""Осадки 112% нормы"", ""impact"": 1.79}, {""name"": ""Снегозапас 119 мм"", ""impact"": 1.66}]"
Новоникольское,55.02475,69.493172,2.8,"[{""name"": ""Осадки Nov–Mar 154 мм"", ""impact"": 2.74}, {""name"": ""Осадки 112% нормы"", ""impact"": 2.04}, {""name"": ""Превышение над рекой 47 м"", ""impact"": -1.14}, {""name"": ""Высота 137 м"", ""impact"": 0.81}]"
Пеньково,54.965187,69.244598,13.6,"[{""name"": ""Осадки Nov–Mar 152 мм"", ""impact"": 2.68}, {""name"": ""Осадки 111% нормы"", ""impact"": 1.61}, {""name"": ""Снегозапас 120 мм"", ""impact"": 1.47}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -1.18}]"
Тахтаброд,52.633469,67.579048,0.0,"[{""name"": ""Высота 269 м"", ""impact"": -2.55}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 1.96}, {""name"": ""Осадки Nov–Mar 213 мм"", ""impact"": 1.43}, {""name"": ""Снегозапас 155% нормы"", ""impact"": -1.14}]"
Бесколь,54.775146,69.097794,99.6,"[{""name"": ""Население 13149"", ""impact"": 4.07}, {""name"": ""Высота 111 м"", ""impact"": 2.5}, {""name"": ""Осадки Nov–Mar 151 мм"", ""impact"": 2.5}, {""name"": ""Река в 3.4 км"", ""impact"": 1.94}]"
Чапаево,54.631702,69.152771,1.0,"[{""name"": ""Осадки Nov–Mar 152 мм"", ""impact"": 2.47}, {""name"": ""Осадки 113% нормы"", ""impact"": 2.04}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -1.15}, {""name"": ""Высота 142 м"", ""impact"": 0.8}]"
Кырымбет,52.459782,67.76239,0.2,"[{""name"": ""Осадки 132% нормы"", ""impact"": 2.04}, {""name"": ""Осадки Nov–Mar 202 мм"", ""impact"": 1.79}, {""name"": ""Высота 334 м"", ""impact"": -1.17}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -0.82}]"
Ковыльное,52.5746,67.687767,0.0,"[{""name"": ""Высота 301 м"", ""impact"": -1.87}, {""name"": ""Река в 0.4 км"", ""impact"": -1.48}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.43}, {""name"": ""Осадки Nov–Mar 211 мм"", ""impact"": 1.34}]"
Сокологоровка,52.507038,67.873611,0.1,"[{""name"": ""Осадки 132% нормы"", ""impact"": 1.68}, {""name"": ""Осадки Nov–Mar 200 мм"", ""impact"": 1.68}, {""name"": ""Высота 375 м"", ""impact"": -1.34}, {""name"": ""Превышение над рекой 66 м"", ""impact"": -0.75}]"
Привольное,52.6008281,67.8253627,0.0,"[{""name"": ""Высота 315 м"", ""impact"": -1.82}, {""name"": ""Река в 0.4 км"", ""impact"": -1.64}, {""name"": ""Осадки Nov–Mar 210 мм"", ""impact"": 1.57}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.27}]"
Аканбурлык,52.6149159,68.049995,0.0,"[{""name"": ""Высота 364 м"", ""impact"": -1.85}, {""name"": ""Река в 0.4 км"", ""impact"": -1.52}, {""name"": ""Осадки Nov–Mar 207 мм"", ""impact"": 1.34}, {""name"": ""Снегозапас 152% нормы"", ""impact"": -0.99}]"
Акшокы,52.68491,67.880547,0.1,"[{""name"": ""Осадки Nov–Mar 215 мм"", ""impact"": 1.68}, {""name"": ""Осадки 136% нормы"", ""impact"": 1.65}, {""name"": ""Высота 369 м"", ""impact"": -1.32}, {""name"": ""Снегозапас 156% нормы"", ""impact"": -1.12}]"
Красново,52.5966847,67.907696,0.1,"[{""name"": ""Превышение над рекой 2 м"", ""impact"": 2.05}, {""name"": ""Высота 323 м"", ""impact"": -1.95}, {""name"": ""Река в 0.3 км"", ""impact"": -1.75}, {""name"": ""Осадки Nov–Mar 208 мм"", ""impact"": 1.68}]"
Куспек,52.742474,67.998177,0.1,"[{""name"": ""Осадки 135% нормы"", ""impact"": 2.0}, {""name"": ""Снегозапас 156% нормы"", ""impact"": -1.52}, {""name"": ""Высота 368 м"", ""impact"": -1.51}, {""name"": ""Осадки Nov–Mar 213 мм"", ""impact"": 1.49}]"
Тимирязево,53.7481615,66.4954458,4.4,"[{""name"": ""Осадки 123% нормы"", ""impact"": 2.13}, {""name"": ""Осадки Nov–Mar 173 мм"", ""impact"": 1.67}, {""name"": ""Снегозапас 143% нормы"", ""impact"": 1.25}, {""name"": ""Население 3998"", ""impact"": 1.14}]"
Вишневка,54.9407291,69.0741755,52.3,"[{""name"": ""Осадки Nov–Mar 151 мм"", ""impact"": 3.36}, {""name"": ""Высота 100 м"", ""impact"": 2.23}, {""name"": ""Снегозапас 116 мм"", ""impact"": 0.96}, {""name"": ""Осадки 111% нормы"", ""impact"": 0.84}]"
Якорь,54.959206,69.034576,93.1,"[{""name"": ""Осадки Nov–Mar 150 мм"", ""impact"": 2.86}, {""name"": ""Население 2060"", ""impact"": 2.31}, {""name"": ""Высота 102 м"", ""impact"": 1.82}, {""name"": ""Осадки 111% нормы"", ""impact"": 1.61}]"
Затон,54.8549472,68.9933737,23.7,"[{""name"": ""Осадки Nov–Mar 150 мм"", ""impact"": 2.62}, {""name"": ""Высота 107 м"", ""impact"": 2.36}, {""name"": ""Река в 3.3 км"", ""impact"": 1.1}, {""name"": ""Осадки 111% нормы"", ""impact"": 0.91}]"
Кривоозёрка,54.8717546,68.99711,99.2,"[{""name"": ""Превышение над рекой 7 м"", ""impact"": 3.59}, {""name"": ""Высота 103 м"", ""impact"": 2.64}, {""name"": ""Осадки Nov–Mar 150 мм"", ""impact"": 2.32}, {""name"": ""Река в 3.2 км"", ""impact"": 1.35}]"
Тепличное,54.8329505,69.0915477,99.5,"[{""name"": ""Превышение над рекой 7 м"", ""impact"": 3.21}, {""name"": ""Высота 100 м"", ""impact"": 2.71}, {""name"": ""Осадки Nov–Mar 151 мм"", ""impact"": 2.67}, {""name"": ""Река в 2.5 км"", ""impact"": 2.62}]"
Прибрежное,54.819756,69.090256,99.9,"[{""name"": ""Население 1793"", ""impact"": 3.23}, {""name"": ""Река в 2.7 км"", ""impact"": 3.08}, {""name"": ""Осадки Nov–Mar 151 мм"", ""impact"": 2.6}, {""name"": ""Высота 103 м"", ""impact"": 2.53}]"
Знаменское,54.901402,69.597755,5.9,"[{""name"": ""Осадки Nov–Mar 154 мм"", ""impact"": 2.57}, {""name"": ""Осадки 113% нормы"", ""impact"": 1.92}, {""name"": ""Превышение над рекой 48 м"", ""impact"": -1.19}, {""name"": ""Снегозапас 117 мм"", ""impact"": 0.95}]"
Михайловка,54.892441,69.462555,3.2,"[{""name"": ""Осадки Nov–Mar 153 мм"", ""impact"": 2.82}, {""name"": ""Осадки 113% нормы"", ""impact"": 2.07}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -1.22}, {""name"": ""Высота 138 м"", ""impact"": 0.81}]"
Байсал,54.895233,69.553108,2.5,"[{""name"": ""Осадки Nov–Mar 154 мм"", ""impact"": 2.82}, {""name"": ""Осадки 113% нормы"", ""impact"": 2.0}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -1.22}, {""name"": ""Высота 137 м"", ""impact"": 0.79}]"
Ленинское,54.473019,69.182556,0.4,"[{""name"": ""Осадки Nov–Mar 152 мм"", ""impact"": 2.28}, {""name"": ""Осадки 114% нормы"", ""impact"": 2.0}, {""name"": ""Превышение над рекой 42 м"", ""impact"": -1.16}, {""name"": ""Снегозапас 151% нормы"", ""impact"": -0.73}]"
Смирново,54.51453,69.419189,2.2,"[{""name"": ""Осадки Nov–Mar 153 мм"", ""impact"": 2.11}, {""name"": ""Осадки 115% нормы"", ""impact"": 2.08}, {""name"": ""Население 5650"", ""impact"": 1.72}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -1.0}]"
Рощинское,54.058678,69.143158,38.8,"[{""name"": ""Превышение над рекой 3 м"", ""impact"": 2.81}, {""name"": ""Осадки Nov–Mar 146 мм"", ""impact"": 2.61}, {""name"": ""Осадки 117% нормы"", ""impact"": 2.08}, {""name"": ""Высота 138 м"", ""impact"": 1.15}]"
Архангельское,54.7801156,68.9461997,10.5,"[{""name"": ""Осадки Nov–Mar 149 мм"", ""impact"": 2.36}, {""name"": ""Высота 112 м"", ""impact"": 2.1}, {""name"": ""Осадки 111% нормы"", ""impact"": 0.75}, {""name"": ""Снегозапас 147% нормы"", ""impact"": -0.74}]"
Новокаменка,54.711693,68.983734,22.7,"[{""name"": ""Высота 105 м"", ""impact"": 2.36}, {""name"": ""Осадки Nov–Mar 150 мм"", ""impact"": 2.28}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 1.09}, {""name"": ""Осадки 112% нормы"", ""impact"": 0.76}]"
Петерфельд,54.912373,68.887779,23.2,"[{""name"": ""Осадки Nov–Mar 149 мм"", ""impact"": 2.47}, {""name"": ""Население 1579"", ""impact"": 2.05}, {""name"": ""Осадки 111% нормы"", ""impact"": 1.38}, {""name"": ""Высота 129 м"", ""impact"": 1.17}]"
Подгорное,54.7128156,69.0232742,1.0,"[{""name"": ""Осадки Nov–Mar 150 мм"", ""impact"": 2.16}, {""name"": ""Высота 113 м"", ""impact"": 1.65}, {""name"": ""Река в 0.4 км"", ""impact"": -1.36}, {""name"": ""Превышение над рекой 12 м"", ""impact"": 0.92}]"
Боголюбово,54.6174536,68.7288167,99.8,"[{""name"": ""Река в 2.6 км"", ""impact"": 3.13}, {""name"": ""Население 1210"", ""impact"": 3.13}, {""name"": ""Осадки Nov–Mar 148 мм"", ""impact"": 2.51}, {""name"": ""Высота 111 м"", ""impact"": 2.32}]"
Приишимка,54.611111,68.855843,0.7,"[{""name"": ""Осадки Nov–Mar 149 мм"", ""impact"": 2.24}, {""name"": ""Высота 109 м"", ""impact"": 1.71}, {""name"": ""Река в 0.3 км"", ""impact"": -1.42}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 0.9}]"
Водопроводное,54.555283,68.728447,27.4,"[{""name"": ""Осадки Nov–Mar 148 мм"", ""impact"": 2.71}, {""name"": ""Высота 117 м"", ""impact"": 2.12}, {""name"": ""Превышение над рекой 17 м"", ""impact"": 0.91}, {""name"": ""Осадки 112% нормы"", ""impact"": 0.79}]"
Красная Горка,54.5550524,68.7689396,0.3,"[{""name"": ""Осадки Nov–Mar 149 мм"", ""impact"": 2.34}, {""name"": ""Высота 130 м"", ""impact"": 1.3}, {""name"": ""Превышение над рекой 28 м"", ""impact"": -0.84}, {""name"": ""Осадки 112% нормы"", ""impact"": 0.78}]"
Золотоноша,52.826229,67.170753,0.1,"[{""name"": ""Осадки 138% нормы"", ""impact"": 2.04}, {""name"": ""Осадки Nov–Mar 222 мм"", ""impact"": 1.65}, {""name"": ""Высота 303 м"", ""impact"": -1.16}, {""name"": ""Снегозапас 160% нормы"", ""impact"": -1.08}]"
Червонное,53.2771558,66.7276043,0.0,"[{""name"": ""Осадки 131% нормы"", ""impact"": 1.61}, {""name"": ""Осадки Nov–Mar 190 мм"", ""impact"": 1.46}, {""name"": ""Высота 195 м"", ""impact"": -1.46}, {""name"": ""Снегозапас 158% нормы"", ""impact"": -1.24}]"
Бахмут,53.9553438,69.6563407,27.5,"[{""name"": ""Осадки Nov–Mar 146 мм"", ""impact"": 2.13}, {""name"": ""Осадки 119% нормы"", ""impact"": 1.68}, {""name"": ""Снегозапас 170% нормы"", ""impact"": -1.44}, {""name"": ""Высота 147 м"", ""impact"": 1.4}]"
Виноградовка,53.852486,69.885887,0.9,"[{""name"": ""Превышение над рекой 5 м"", ""impact"": 2.46}, {""name"": ""Осадки Nov–Mar 141 мм"", ""impact"": 2.26}, {""name"": ""Снегозапас 163% нормы"", ""impact"": -0.92}, {""name"": ""Снегозапас 87 мм"", ""impact"": -0.9}]"
Мироновка,53.840008,69.839554,0.3,"[{""name"": ""Превышение над рекой 6 м"", ""impact"": 2.42}, {""name"": ""Осадки Nov–Mar 140 мм"", ""impact"": 2.03}, {""name"": ""Снегозапас 79 мм"", ""impact"": -1.09}, {""name"": ""Снегозапас 165% нормы"", ""impact"": -1.03}]"
Чермошнянка,53.956871,69.776093,1.0,"[{""name"": ""Осадки Nov–Mar 146 мм"", ""impact"": 2.45}, {""name"": ""Осадки 119% нормы"", ""impact"": 1.62}, {""name"": ""Снегозапас 94 мм"", ""impact"": -1.15}, {""name"": ""Высота 145 м"", ""impact"": 1.03}]"
