name,lat,lon,score,factors_json
Нагорное,53.961876,69.410736,0.0,"[{""name"": ""Осадки Nov–Mar 98 мм"", ""impact"": -1.61}, {""name"": ""Снегозапас 68% нормы"", ""impact"": 1.01}, {""name"": ""Превышение над рекой 14 м"", ""impact"": 0.55}, {""name"": ""Снегозапас 37 мм"", ""impact"": -0.55}]"
Дружба,52.586021,66.491188,0.2,"[{""name"": ""Снегозапас 121% нормы"", ""impact"": 2.03}, {""name"": ""Осадки Nov–Mar 148 мм"", ""impact"": 1.72}, {""name"": ""Высота 201 м"", ""impact"": -1.55}, {""name"": ""Осадки 101% нормы"", ""impact"": 0.94}]"
Дауит,53.6091041,71.4755852,0.0,"[{""name"": ""Осадки Nov–Mar 98 мм"", ""impact"": -2.17}, {""name"": ""Превышение над рекой -3 м"", ""impact"": 1.21}, {""name"": ""Снегозапас 52 мм"", ""impact"": -1.12}, {""name"": ""Высота 117 м"", ""impact"": 0.82}]"
Алкатерек,53.45146,71.244014,0.0,"[{""name"": ""Осадки Nov–Mar 98 мм"", ""impact"": -1.15}, {""name"": ""Снегозапас 100% нормы"", ""impact"": 1.08}, {""name"": ""Снегозапас 51 мм"", ""impact"": -0.64}, {""name"": ""Превышение над рекой 90 м"", ""impact"": -0.4}]"
Целинное,53.5573909,70.7104133,0.0,"[{""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -1.59}, {""name"": ""Снегозапас 90% нормы"", ""impact"": 1.2}, {""name"": ""Снегозапас 45 мм"", ""impact"": -0.58}, {""name"": ""Осадки 88% нормы"", ""impact"": 0.55}]"
Аккудук,53.655956,70.810074,0.0,"[{""name"": ""Осадки Nov–Mar 96 мм"", ""impact"": -1.71}, {""name"": ""Снегозапас 94% нормы"", ""impact"": 1.3}, {""name"": ""Снегозапас 47 мм"", ""impact"": -1.05}, {""name"": ""Осадки 86% нормы"", ""impact"": 0.4}]"
Мамлютка,54.9376951,68.5386509,0.0,"[{""name"": ""Осадки Nov–Mar 96 мм"", ""impact"": -1.24}, {""name"": ""Река в 32.6 км"", ""impact"": -1.08}, {""name"": ""Снегозапас 47 мм"", ""impact"": -1.07}, {""name"": ""Население 6944"", ""impact"": 0.89}]"
Покровка,54.3010634,68.3552371,0.3,"[{""name"": ""Население 1643"", ""impact"": 2.51}, {""name"": ""Осадки Nov–Mar 94 мм"", ""impact"": -1.72}, {""name"": ""Снегозапас 41 мм"", ""impact"": -1.4}, {""name"": ""Высота 116 м"", ""impact"": 1.06}]"
Петропавловск,54.8668104,69.1334984,1.7,"[{""name"": ""Река в 2.0 км"", ""impact"": 3.16}, {""name"": ""Население 222703"", ""impact"": 3.13}, {""name"": ""Осадки Nov–Mar 98 мм"", ""impact"": -2.03}, {""name"": ""Снегозапас 51 мм"", ""impact"": -1.56}]"
Булаево,54.896652,70.447189,0.0,"[{""name"": ""Осадки Nov–Mar 102 мм"", ""impact"": -1.26}, {""name"": ""Река в 72.3 км"", ""impact"": -1.09}, {""name"": ""Снегозапас 58 мм"", ""impact"": -1.06}, {""name"": ""Население 8550"", ""impact"": 0.88}]"
Токуши,54.85788,69.717262,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.24}, {""name"": ""Река в 37.9 км"", ""impact"": -1.08}, {""name"": ""Снегозапас 52 мм"", ""impact"": -1.07}, {""name"": ""Население 1634"", ""impact"": 0.88}]"
Полудино,54.862617,69.919205,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.26}, {""name"": ""Река в 47.5 км"", ""impact"": -1.09}, {""name"": ""Снегозапас 56 мм"", ""impact"": -1.06}, {""name"": ""Население 1221"", ""impact"": 0.87}]"
Чистое,54.915241,70.724121,0.0,"[{""name"": ""Осадки Nov–Mar 102 мм"", ""impact"": -1.17}, {""name"": ""Снегозапас 74% нормы"", ""impact"": 0.85}, {""name"": ""Превышение над рекой 37 м"", ""impact"": -0.56}, {""name"": ""Река в 86.6 км"", ""impact"": -0.55}]"
Каракога,54.904881,70.816818,0.0,"[{""name"": ""Осадки Nov–Mar 102 мм"", ""impact"": -1.26}, {""name"": ""Река в 92.4 км"", ""impact"": -1.09}, {""name"": ""Снегозапас 57 мм"", ""impact"": -1.06}, {""name"": ""Население 1726"", ""impact"": 0.88}]"
Пресновка,54.6686113,67.1452217,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.26}, {""name"": ""Река в 68.2 км"", ""impact"": -1.08}, {""name"": ""Снегозапас 52 мм"", ""impact"": -1.05}, {""name"": ""Население 6202"", ""impact"": 0.85}]"
Айыртау,53.1585244,68.333889,0.1,"[{""name"": ""Осадки Nov–Mar 123 мм"", ""impact"": 1.76}, {""name"": ""Снегозапас 89% нормы"", ""impact"": 1.5}, {""name"": ""Высота 321 м"", ""impact"": -0.82}, {""name"": ""Снегозапас 74 мм"", ""impact"": -0.73}]"
Лобаново,53.092365,68.433052,0.6,"[{""name"": ""Осадки 92% нормы"", ""impact"": 2.19}, {""name"": ""Осадки Nov–Mar 129 мм"", ""impact"": 1.66}, {""name"": ""Снегозапас 91% нормы"", ""impact"": 1.37}, {""name"": ""Высота 382 м"", ""impact"": -0.85}]"
Баянтай,53.261093,67.929214,0.2,"[{""name"": ""Осадки Nov–Mar 124 мм"", ""impact"": 2.08}, {""name"": ""Снегозапас 85% нормы"", ""impact"": 1.33}, {""name"": ""Высота 309 м"", ""impact"": -0.96}, {""name"": ""Превышение над рекой 60 м"", ""impact"": -0.63}]"
Казанка,53.3201718,67.449134,0.6,"[{""name"": ""Осадки Nov–Mar 126 мм"", ""impact"": 1.97}, {""name"": ""Снегозапас 86% нормы"", ""impact"": 1.93}, {""name"": ""Высота 222 м"", ""impact"": -1.84}, {""name"": ""Превышение над рекой 15 м"", ""impact"": 0.79}]"
Шукирлик,53.2726138,67.7886323,0.5,"[{""name"": ""Осадки Nov–Mar 125 мм"", ""impact"": 2.16}, {""name"": ""Снегозапас 85% нормы"", ""impact"": 1.65}, {""name"": ""Высота 270 м"", ""impact"": -1.12}, {""name"": ""Снегозапас 68 мм"", ""impact"": -0.51}]"
Налобино,55.2455423,68.7915428,0.0,"[{""name"": ""Осадки Nov–Mar 100 мм"", ""impact"": -1.26}, {""name"": ""Снегозапас 63% нормы"", ""impact"": 0.94}, {""name"": ""Снегозапас 52 мм"", ""impact"": -0.89}, {""name"": ""Превышение над рекой 55 м"", ""impact"": -0.59}]"
Бостандык,53.948696,71.406944,0.0,"[{""name"": ""Осадки Nov–Mar 99 мм"", ""impact"": -1.87}, {""name"": ""Снегозапас 61 мм"", ""impact"": -1.04}, {""name"": ""Превышение над рекой -6 м"", ""impact"": 1.0}, {""name"": ""Река в 41.5 км"", ""impact"": -0.9}]"
Кишкенеколь,53.6357326,72.3411085,0.0,"[{""name"": ""Осадки Nov–Mar 98 мм"", ""impact"": -1.23}, {""name"": ""Снегозапас 52 мм"", ""impact"": -1.08}, {""name"": ""Река в 31.3 км"", ""impact"": -0.96}, {""name"": ""Население 6590"", ""impact"": 0.72}]"
Акжаркын,53.6813187,71.3078338,0.0,"[{""name"": ""Осадки Nov–Mar 98 мм"", ""impact"": -1.71}, {""name"": ""Снегозапас 98% нормы"", ""impact"": 1.25}, {""name"": ""Снегозапас 49 мм"", ""impact"": -1.07}, {""name"": ""Превышение над рекой 15 м"", ""impact"": 0.59}]"
Камышлово,54.782906,69.674385,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.18}, {""name"": ""Снегозапас 70% нормы"", ""impact"": 0.87}, {""name"": ""Превышение над рекой 35 м"", ""impact"": -0.53}, {""name"": ""Снегозапас 56 мм"", ""impact"": -0.48}]"
Рузаевка,52.821907,66.952431,4.5,"[{""name"": ""Высота 222 м"", ""impact"": -2.33}, {""name"": ""Население 3339"", ""impact"": 2.13}, {""name"": ""Осадки Nov–Mar 156 мм"", ""impact"": 1.56}, {""name"": ""Снегозапас 110% нормы"", ""impact"": 1.33}]"
Сивковка,52.848736,66.981255,1.0,"[{""name"": ""Высота 223 м"", ""impact"": -2.26}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 1.98}, {""name"": ""Осадки Nov–Mar 156 мм"", ""impact"": 1.8}, {""name"": ""Снегозапас 110% нормы"", ""impact"": 1.39}]"
Ломоносовка,52.803749,66.465874,0.2,"[{""name"": ""Снегозапас 112% нормы"", ""impact"": 2.03}, {""name"": ""Осадки Nov–Mar 141 мм"", ""impact"": 1.72}, {""name"": ""Высота 198 м"", ""impact"": -1.55}, {""name"": ""Осадки 95% нормы"", ""impact"": 0.94}]"
Ставрополка,52.835926,66.559067,0.2,"[{""name"": ""Снегозапас 112% нормы"", ""impact"": 2.04}, {""name"": ""Высота 190 м"", ""impact"": -1.81}, {""name"": ""Осадки Nov–Mar 143 мм"", ""impact"": 1.75}, {""name"": ""Осадки 95% нормы"", ""impact"": 0.94}]"
Белое,54.936493,69.203117,0.0,"[{""name"": ""Осадки Nov–Mar 99 мм"", ""impact"": -1.52}, {""name"": ""Снегозапас 66% нормы"", ""impact"": 0.99}, {""name"": ""Снегозапас 54 мм"", ""impact"": -0.91}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -0.63}]"
Новоникольское,55.02475,69.493172,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.18}, {""name"": ""Снегозапас 69% нормы"", ""impact"": 0.84}, {""name"": ""Превышение над рекой 47 м"", ""impact"": -0.55}, {""name"": ""Снегозапас 58 мм"", ""impact"": -0.51}]"
Пеньково,54.965187,69.244598,0.0,"[{""name"": ""Осадки Nov–Mar 99 мм"", ""impact"": -1.54}, {""name"": ""Снегозапас 54 мм"", ""impact"": -0.9}, {""name"": ""Снегозапас 66% нормы"", ""impact"": 0.86}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -0.67}]"
Тахтаброд,52.633469,67.579048,1.3,"[{""name"": ""Высота 269 м"", ""impact"": -2.55}, {""name"": ""Осадки Nov–Mar 167 мм"", ""impact"": 1.89}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 1.75}, {""name"": ""Снегозапас 117% нормы"", ""impact"": 1.48}]"
Бесколь,54.775146,69.097794,1.3,"[{""name"": ""Население 13149"", ""impact"": 2.67}, {""name"": ""Река в 3.4 км"", ""impact"": 2.41}, {""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -2.11}, {""name"": ""Снегозапас 50 мм"", ""impact"": -1.63}]"
Чапаево,54.631702,69.152771,0.0,"[{""name"": ""Осадки Nov–Mar 98 мм"", ""impact"": -1.19}, {""name"": ""Снегозапас 66% нормы"", ""impact"": 0.89}, {""name"": ""Снегозапас 50 мм"", ""impact"": -0.72}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -0.6}]"
Кырымбет,52.459782,67.76239,1.4,"[{""name"": ""Осадки 108% нормы"", ""impact"": 2.26}, {""name"": ""Осадки Nov–Mar 165 мм"", ""impact"": 1.87}, {""name"": ""Снегозапас 117% нормы"", ""impact"": 1.18}, {""name"": ""Высота 334 м"", ""impact"": -1.12}]"
Ковыльное,52.5746,67.687767,0.6,"[{""name"": ""Снегозапас 115% нормы"", ""impact"": 1.89}, {""name"": ""Высота 301 м"", ""impact"": -1.83}, {""name"": ""Осадки Nov–Mar 166 мм"", ""impact"": 1.82}, {""name"": ""Река в 0.4 км"", ""impact"": -1.52}]"
Сокологоровка,52.507038,67.873611,0.7,"[{""name"": ""Осадки 108% нормы"", ""impact"": 1.88}, {""name"": ""Осадки Nov–Mar 164 мм"", ""impact"": 1.87}, {""name"": ""Снегозапас 117% нормы"", ""impact"": 1.44}, {""name"": ""Высота 375 м"", ""impact"": -1.32}]"
Привольное,52.6008281,67.8253627,0.3,"[{""name"": ""Осадки Nov–Mar 165 мм"", ""impact"": 1.92}, {""name"": ""Высота 315 м"", ""impact"": -1.75}, {""name"": ""Река в 0.4 км"", ""impact"": -1.61}, {""name"": ""Снегозапас 114% нормы"", ""impact"": 1.57}]"
Аканбурлык,52.6149159,68.049995,0.1,"[{""name"": ""Осадки Nov–Mar 164 мм"", ""impact"": 1.81}, {""name"": ""Высота 364 м"", ""impact"": -1.8}, {""name"": ""Река в 0.4 км"", ""impact"": -1.38}, {""name"": ""Снегозапас 111% нормы"", ""impact"": 1.36}]"
Акшокы,52.68491,67.880547,0.8,"[{""name"": ""Осадки Nov–Mar 164 мм"", ""impact"": 1.91}, {""name"": ""Осадки 103% нормы"", ""impact"": 1.87}, {""name"": ""Высота 369 м"", ""impact"": -1.28}, {""name"": ""Снегозапас 109% нормы"", ""impact"": 1.23}]"
Красново,52.5966847,67.907696,0.3,"[{""name"": ""Осадки Nov–Mar 164 мм"", ""impact"": 1.98}, {""name"": ""Высота 323 м"", ""impact"": -1.88}, {""name"": ""Превышение над рекой 2 м"", ""impact"": 1.72}, {""name"": ""Река в 0.3 км"", ""impact"": -1.65}]"
Куспек,52.742474,67.998177,7.7,"[{""name"": ""Осадки 103% нормы"", ""impact"": 2.2}, {""name"": ""Снегозапас 107% нормы"", ""impact"": 2.0}, {""name"": ""Осадки Nov–Mar 163 мм"", ""impact"": 1.9}, {""name"": ""Высота 368 м"", ""impact"": -1.32}]"
Тимирязево,53.7481615,66.4954458,0.0,"[{""name"": ""Осадки Nov–Mar 106 мм"", ""impact"": -1.16}, {""name"": ""Снегозапас 62 мм"", ""impact"": -0.9}, {""name"": ""Река в 46.3 км"", ""impact"": -0.83}, {""name"": ""Население 3998"", ""impact"": 0.79}]"
Вишневка,54.9407291,69.0741755,0.0,"[{""name"": ""Осадки Nov–Mar 98 мм"", ""impact"": -1.97}, {""name"": ""Река в 1.6 км"", ""impact"": 1.17}, {""name"": ""Высота 100 м"", ""impact"": 1.06}, {""name"": ""Превышение над рекой 9 м"", ""impact"": -0.69}]"
Якорь,54.959206,69.034576,0.0,"[{""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -2.0}, {""name"": ""Население 2060"", ""impact"": 1.51}, {""name"": ""Снегозапас 49 мм"", ""impact"": -1.44}, {""name"": ""Высота 102 м"", ""impact"": 0.65}]"
Затон,54.8549472,68.9933737,0.1,"[{""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -2.08}, {""name"": ""Река в 3.3 км"", ""impact"": 1.45}, {""name"": ""Высота 107 м"", ""impact"": 1.13}, {""name"": ""Снегозапас 62% нормы"", ""impact"": 1.07}]"
Кривоозёрка,54.8717546,68.99711,1.4,"[{""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -2.36}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 2.2}, {""name"": ""Река в 3.2 км"", ""impact"": 1.59}, {""name"": ""Высота 103 м"", ""impact"": 1.54}]"
Тепличное,54.8329505,69.0915477,1.1,"[{""name"": ""Река в 2.5 км"", ""impact"": 2.79}, {""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -2.53}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 1.98}, {""name"": ""Высота 100 м"", ""impact"": 1.47}]"
Прибрежное,54.819756,69.090256,2.0,"[{""name"": ""Река в 2.7 км"", ""impact"": 3.27}, {""name"": ""Осадки Nov–Mar 97 мм"", ""impact"": -2.35}, {""name"": ""Население 1793"", ""impact"": 1.97}, {""name"": ""Снегозапас 50 мм"", ""impact"": -1.65}]"
Знаменское,54.901402,69.597755,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.27}, {""name"": ""Снегозапас 69% нормы"", ""impact"": 0.96}, {""name"": ""Снегозапас 55 мм"", ""impact"": -0.9}, {""name"": ""Превышение над рекой 48 м"", ""impact"": -0.59}]"
Михайловка,54.892441,69.462555,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.17}, {""name"": ""Снегозапас 68% нормы"", ""impact"": 0.84}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -0.57}, {""name"": ""Снегозапас 54 мм"", ""impact"": -0.51}]"
