name,lat,lon,score,factors_json
Петерфельд,54.912373,68.887779,5.4,"[{""name"": ""Осадки Nov–Mar 143 мм"", ""impact"": 2.45}, {""name"": ""Осадки 106% нормы"", ""impact"": 1.44}, {""name"": ""Превышение над рекой 33 м"", ""impact"": -1.2}, {""name"": ""Снегозапас 128% нормы"", ""impact"": 1.05}]"
Подгорное,54.7128156,69.0232742,47.3,"[{""name"": ""Осадки Nov–Mar 147 мм"", ""impact"": 2.38}, {""name"": ""Снегозапас 135% нормы"", ""impact"": 2.02}, {""name"": ""Высота 113 м"", ""impact"": 1.8}, {""name"": ""Превышение над рекой 12 м"", ""impact"": 1.54}]"
Боголюбово,54.6174536,68.7288167,99.9,"[{""name"": ""Река в 2.6 км"", ""impact"": 3.1}, {""name"": ""Осадки Nov–Mar 149 мм"", ""impact"": 2.54}, {""name"": ""Высота 111 м"", ""impact"": 2.36}, {""name"": ""Население 1210"", ""impact"": 2.25}]"
Приишимка,54.611111,68.855843,34.5,"[{""name"": ""Осадки Nov–Mar 149 мм"", ""impact"": 2.43}, {""name"": ""Снегозапас 138% нормы"", ""impact"": 1.83}, {""name"": ""Высота 109 м"", ""impact"": 1.79}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 1.52}]"
Водопроводное,54.555283,68.728447,90.0,"[{""name"": ""Осадки Nov–Mar 149 мм"", ""impact"": 2.67}, {""name"": ""Высота 117 м"", ""impact"": 2.26}, {""name"": ""Снегозапас 143% нормы"", ""impact"": 2.15}, {""name"": ""Превышение над рекой 17 м"", ""impact"": 1.31}]"
Красная Горка,54.5550524,68.7689396,8.3,"[{""name"": ""Осадки Nov–Mar 149 мм"", ""impact"": 2.58}, {""name"": ""Снегозапас 141% нормы"", ""impact"": 1.81}, {""name"": ""Высота 130 м"", ""impact"": 1.22}, {""name"": ""Осадки 112% нормы"", ""impact"": 0.98}]"
Золотоноша,52.826229,67.170753,2.6,"[{""name"": ""Осадки 104% нормы"", ""impact"": 2.24}, {""name"": ""Осадки Nov–Mar 168 мм"", ""impact"": 1.91}, {""name"": ""Снегозапас 130% нормы"", ""impact"": 1.38}, {""name"": ""Высота 303 м"", ""impact"": -1.15}]"
Червонное,53.2771558,66.7276043,0.0,"[{""name"": ""Осадки 117% нормы"", ""impact"": 1.61}, {""name"": ""Осадки Nov–Mar 170 мм"", ""impact"": 1.46}, {""name"": ""Высота 195 м"", ""impact"": -1.46}, {""name"": ""Снегозапас 170% нормы"", ""impact"": -1.24}]"
Бахмут,53.9553438,69.6563407,27.5,"[{""name"": ""Осадки Nov–Mar 138 мм"", ""impact"": 2.13}, {""name"": ""Осадки 113% нормы"", ""impact"": 1.68}, {""name"": ""Снегозапас 172% нормы"", ""impact"": -1.44}, {""name"": ""Высота 147 м"", ""impact"": 1.42}]"
Виноградовка,53.852486,69.885887,4.3,"[{""name"": ""Превышение над рекой 5 м"", ""impact"": 2.73}, {""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 2.41}, {""name"": ""Снегозапас 183% нормы"", ""impact"": -0.93}, {""name"": ""Осадки 113% нормы"", ""impact"": 0.89}]"
Мироновка,53.840008,69.839554,0.3,"[{""name"": ""Превышение над рекой 6 м"", ""impact"": 2.42}, {""name"": ""Осадки Nov–Mar 130 мм"", ""impact"": 2.03}, {""name"": ""Снегозапас 90 мм"", ""impact"": -1.09}, {""name"": ""Снегозапас 190% нормы"", ""impact"": -1.03}]"
Чермошнянка,53.956871,69.776093,7.9,"[{""name"": ""Осадки Nov–Mar 138 мм"", ""impact"": 2.61}, {""name"": ""Осадки 113% нормы"", ""impact"": 1.63}, {""name"": ""Высота 145 м"", ""impact"": 1.35}, {""name"": ""Снегозапас 172% нормы"", ""impact"": -0.95}]"
