name,lat,lon,score,factors_json
Баянтай,53.261093,67.929214,0.5,"[{""name"": ""Осадки 92% нормы"", ""impact"": 1.88}, {""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 1.77}, {""name"": ""Снегозапас 128% нормы"", ""impact"": 1.41}, {""name"": ""Высота 309 м"", ""impact"": -1.1}]"
Казанка,53.3201718,67.449134,1.1,"[{""name"": ""Высота 222 м"", ""impact"": -2.16}, {""name"": ""Снегозапас 131% нормы"", ""impact"": 2.13}, {""name"": ""Осадки Nov–Mar 138 мм"", ""impact"": 1.75}, {""name"": ""Превышение над рекой 15 м"", ""impact"": 0.99}]"
Шукирлик,53.2726138,67.7886323,1.7,"[{""name"": ""Осадки Nov–Mar 136 мм"", ""impact"": 1.88}, {""name"": ""Осадки 92% нормы"", ""impact"": 1.88}, {""name"": ""Снегозапас 128% нормы"", ""impact"": 1.79}, {""name"": ""Высота 270 м"", ""impact"": -1.32}]"
Налобино,55.2455423,68.7915428,6.8,"[{""name"": ""Осадки Nov–Mar 126 мм"", ""impact"": 2.43}, {""name"": ""Осадки 93% нормы"", ""impact"": 2.12}, {""name"": ""Снегозапас 125% нормы"", ""impact"": 1.54}, {""name"": ""Превышение над рекой 55 м"", ""impact"": -1.28}]"
Бостандык,53.948696,71.406944,4.1,"[{""name"": ""Осадки 98% нормы"", ""impact"": 2.33}, {""name"": ""Превышение над рекой -6 м"", ""impact"": 1.54}, {""name"": ""Снегозапас 133% нормы"", ""impact"": 1.17}, {""name"": ""Снегозапас 81 мм"", ""impact"": -1.09}]"
Кишкенеколь,53.6357326,72.3411085,0.1,"[{""name"": ""Осадки 97% нормы"", ""impact"": 2.31}, {""name"": ""Осадки Nov–Mar 108 мм"", ""impact"": -1.21}, {""name"": ""Снегозапас 69 мм"", ""impact"": -1.08}, {""name"": ""Население 6590"", ""impact"": 0.72}]"
Акжаркын,53.6813187,71.3078338,0.2,"[{""name"": ""Осадки 98% нормы"", ""impact"": 2.39}, {""name"": ""Осадки Nov–Mar 111 мм"", ""impact"": -1.68}, {""name"": ""Снегозапас 138% нормы"", ""impact"": 1.25}, {""name"": ""Снегозапас 70 мм"", ""impact"": -1.07}]"
Камышлово,54.782906,69.674385,3.8,"[{""name"": ""Осадки Nov–Mar 136 мм"", ""impact"": 2.52}, {""name"": ""Осадки 100% нормы"", ""impact"": 2.3}, {""name"": ""Снегозапас 139% нормы"", ""impact"": 1.32}, {""name"": ""Превышение над рекой 35 м"", ""impact"": -1.17}]"
Рузаевка,52.821907,66.952431,5.1,"[{""name"": ""Высота 222 м"", ""impact"": -2.22}, {""name"": ""Население 3339"", ""impact"": 2.13}, {""name"": ""Осадки Nov–Mar 139 мм"", ""impact"": 1.61}, {""name"": ""Снегозапас 119% нормы"", ""impact"": 1.33}]"
Сивковка,52.848736,66.981255,1.2,"[{""name"": ""Высота 223 м"", ""impact"": -2.15}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 1.96}, {""name"": ""Осадки Nov–Mar 139 мм"", ""impact"": 1.87}, {""name"": ""Снегозапас 119% нормы"", ""impact"": 1.4}]"
Ломоносовка,52.803749,66.465874,0.3,"[{""name"": ""Осадки Nov–Mar 126 мм"", ""impact"": 1.96}, {""name"": ""Снегозапас 119% нормы"", ""impact"": 1.9}, {""name"": ""Высота 198 м"", ""impact"": -1.83}, {""name"": ""Осадки 85% нормы"", ""impact"": 0.31}]"
Ставрополка,52.835926,66.559067,0.4,"[{""name"": ""Снегозапас 118% нормы"", ""impact"": 2.06}, {""name"": ""Высота 190 м"", ""impact"": -1.81}, {""name"": ""Осадки Nov–Mar 128 мм"", ""impact"": 1.75}, {""name"": ""Осадки 85% нормы"", ""impact"": 0.5}]"
Белое,54.936493,69.203117,11.8,"[{""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 2.57}, {""name"": ""Осадки 98% нормы"", ""impact"": 1.79}, {""name"": ""Снегозапас 136% нормы"", ""impact"": 1.65}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -1.21}]"
Новоникольское,55.02475,69.493172,23.5,"[{""name"": ""Осадки Nov–Mar 134 мм"", ""impact"": 2.85}, {""name"": ""Осадки 98% нормы"", ""impact"": 2.26}, {""name"": ""Снегозапас 138% нормы"", ""impact"": 1.35}, {""name"": ""Превышение над рекой 47 м"", ""impact"": -0.99}]"
Пеньково,54.965187,69.244598,6.6,"[{""name"": ""Осадки Nov–Mar 132 мм"", ""impact"": 2.53}, {""name"": ""Осадки 97% нормы"", ""impact"": 1.8}, {""name"": ""Снегозапас 134% нормы"", ""impact"": 1.52}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -1.22}]"
Тахтаброд,52.633469,67.579048,1.3,"[{""name"": ""Высота 269 м"", ""impact"": -2.55}, {""name"": ""Осадки Nov–Mar 141 мм"", ""impact"": 1.93}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 1.75}, {""name"": ""Снегозапас 116% нормы"", ""impact"": 1.48}]"
Бесколь,54.775146,69.097794,99.4,"[{""name"": ""Население 13149"", ""impact"": 3.05}, {""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 2.46}, {""name"": ""Высота 111 м"", ""impact"": 2.28}, {""name"": ""Река в 3.4 км"", ""impact"": 1.85}]"
Чапаево,54.631702,69.152771,5.7,"[{""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 2.52}, {""name"": ""Осадки 101% нормы"", ""impact"": 2.23}, {""name"": ""Снегозапас 141% нормы"", ""impact"": 1.42}, {""name"": ""Превышение над рекой 45 м"", ""impact"": -1.31}]"
Кырымбет,52.459782,67.76239,0.1,"[{""name"": ""Осадки Nov–Mar 136 мм"", ""impact"": 1.99}, {""name"": ""Снегозапас 115% нормы"", ""impact"": 1.18}, {""name"": ""Высота 334 м"", ""impact"": -0.9}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -0.76}]"
Ковыльное,52.5746,67.687767,0.6,"[{""name"": ""Снегозапас 116% нормы"", ""impact"": 1.89}, {""name"": ""Осадки Nov–Mar 140 мм"", ""impact"": 1.86}, {""name"": ""Высота 301 м"", ""impact"": -1.83}, {""name"": ""Превышение над рекой 16 м"", ""impact"": 0.85}]"
Сокологоровка,52.507038,67.873611,0.1,"[{""name"": ""Осадки Nov–Mar 136 мм"", ""impact"": 1.98}, {""name"": ""Снегозапас 115% нормы"", ""impact"": 1.43}, {""name"": ""Высота 375 м"", ""impact"": -1.3}, {""name"": ""Превышение над рекой 66 м"", ""impact"": -0.75}]"
Привольное,52.6008281,67.8253627,0.4,"[{""name"": ""Осадки Nov–Mar 140 мм"", ""impact"": 2.0}, {""name"": ""Высота 315 м"", ""impact"": -1.76}, {""name"": ""Снегозапас 115% нормы"", ""impact"": 1.59}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 0.97}]"
Аканбурлык,52.6149159,68.049995,0.1,"[{""name"": ""Осадки Nov–Mar 140 мм"", ""impact"": 1.87}, {""name"": ""Высота 364 м"", ""impact"": -1.81}, {""name"": ""Снегозапас 112% нормы"", ""impact"": 1.36}, {""name"": ""Население 223"", ""impact"": -0.65}]"
Акшокы,52.68491,67.880547,0.4,"[{""name"": ""Осадки Nov–Mar 144 мм"", ""impact"": 2.1}, {""name"": ""Снегозапас 113% нормы"", ""impact"": 1.42}, {""name"": ""Высота 369 м"", ""impact"": -1.31}, {""name"": ""Превышение над рекой 57 м"", ""impact"": -0.66}]"
Красново,52.5966847,67.907696,0.4,"[{""name"": ""Осадки Nov–Mar 140 мм"", ""impact"": 2.05}, {""name"": ""Высота 323 м"", ""impact"": -1.89}, {""name"": ""Превышение над рекой 2 м"", ""impact"": 1.72}, {""name"": ""Снегозапас 114% нормы"", ""impact"": 0.99}]"
Куспек,52.742474,67.998177,17.8,"[{""name"": ""Снегозапас 112% нормы"", ""impact"": 2.2}, {""name"": ""Осадки 91% нормы"", ""impact"": 2.2}, {""name"": ""Осадки Nov–Mar 144 мм"", ""impact"": 1.97}, {""name"": ""Высота 368 м"", ""impact"": -1.5}]"
Тимирязево,53.7481615,66.4954458,0.2,"[{""name"": ""Осадки Nov–Mar 124 мм"", ""impact"": 1.67}, {""name"": ""Население 3998"", ""impact"": 1.18}, {""name"": ""Снегозапас 123% нормы"", ""impact"": 1.04}, {""name"": ""Высота 172 м"", ""impact"": -0.95}]"
Вишневка,54.9407291,69.0741755,19.6,"[{""name"": ""Осадки Nov–Mar 132 мм"", ""impact"": 3.04}, {""name"": ""Высота 100 м"", ""impact"": 2.0}, {""name"": ""Снегозапас 136% нормы"", ""impact"": 1.05}, {""name"": ""Осадки 98% нормы"", ""impact"": 1.03}]"
Якорь,54.959206,69.034576,91.3,"[{""name"": ""Осадки Nov–Mar 130 мм"", ""impact"": 2.79}, {""name"": ""Население 2060"", ""impact"": 1.95}, {""name"": ""Осадки 96% нормы"", ""impact"": 1.66}, {""name"": ""Высота 102 м"", ""impact"": 1.66}]"
Затон,54.8549472,68.9933737,84.8,"[{""name"": ""Осадки Nov–Mar 131 мм"", ""impact"": 2.74}, {""name"": ""Высота 107 м"", ""impact"": 2.18}, {""name"": ""Снегозапас 136% нормы"", ""impact"": 1.67}, {""name"": ""Превышение над рекой 14 м"", ""impact"": 1.29}]"
Кривоозёрка,54.8717546,68.99711,99.3,"[{""name"": ""Превышение над рекой 7 м"", ""impact"": 3.07}, {""name"": ""Высота 103 м"", ""impact"": 2.54}, {""name"": ""Осадки Nov–Mar 131 мм"", ""impact"": 2.33}, {""name"": ""Население 142"", ""impact"": 1.25}]"
Тепличное,54.8329505,69.0915477,99.6,"[{""name"": ""Превышение над рекой 7 м"", ""impact"": 2.75}, {""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 2.7}, {""name"": ""Река в 2.5 км"", ""impact"": 2.54}, {""name"": ""Высота 100 м"", ""impact"": 2.48}]"
Прибрежное,54.819756,69.090256,99.8,"[{""name"": ""Река в 2.7 км"", ""impact"": 3.0}, {""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 2.56}, {""name"": ""Высота 103 м"", ""impact"": 2.31}, {""name"": ""Население 1793"", ""impact"": 2.23}]"
Знаменское,54.901402,69.597755,7.2,"[{""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 2.43}, {""name"": ""Осадки 99% нормы"", ""impact"": 2.1}, {""name"": ""Снегозапас 138% нормы"", ""impact"": 1.56}, {""name"": ""Превышение над рекой 48 м"", ""impact"": -1.16}]"
Михайловка,54.892441,69.462555,4.8,"[{""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 2.65}, {""name"": ""Осадки 99% нормы"", ""impact"": 2.26}, {""name"": ""Снегозапас 138% нормы"", ""impact"": 1.16}, {""name"": ""Превышение над рекой 41 м"", ""impact"": -1.15}]"
Байсал,54.895233,69.553108,4.0,"[{""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 2.65}, {""name"": ""Осадки 99% нормы"", ""impact"": 2.18}, {""name"": ""Снегозапас 138% нормы"", ""impact"": 1.16}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -1.15}]"
Ленинское,54.473019,69.182556,3.7,"[{""name"": ""Осадки Nov–Mar 134 мм"", ""impact"": 2.38}, {""name"": ""Осадки 101% нормы"", ""impact"": 2.19}, {""name"": ""Снегозапас 145% нормы"", ""impact"": 1.31}, {""name"": ""Превышение над рекой 42 м"", ""impact"": -1.28}]"
Смирново,54.51453,69.419189,8.6,"[{""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 2.3}, {""name"": ""Осадки 101% нормы"", ""impact"": 2.13}, {""name"": ""Население 5650"", ""impact"": 1.28}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -1.07}]"
Рощинское,54.058678,69.143158,57.2,"[{""name"": ""Превышение над рекой 3 м"", ""impact"": 2.94}, {""name"": ""Осадки Nov–Mar 126 мм"", ""impact"": 2.79}, {""name"": ""Осадки 101% нормы"", ""impact"": 2.08}, {""name"": ""Высота 138 м"", ""impact"": 1.16}]"
Архангельское,54.7801156,68.9461997,94.7,"[{""name"": ""Осадки Nov–Mar 131 мм"", ""impact"": 2.56}, {""name"": ""Высота 112 м"", ""impact"": 2.26}, {""name"": ""Снегозапас 137% нормы"", ""impact"": 2.13}, {""name"": ""Превышение над рекой 17 м"", ""impact"": 1.37}]"
Новокаменка,54.711693,68.983734,95.5,"[{""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 2.46}, {""name"": ""Высота 105 м"", ""impact"": 2.46}, {""name"": ""Снегозапас 140% нормы"", ""impact"": 1.97}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 1.68}]"
Петерфельд,54.912373,68.887779,15.2,"[{""name"": ""Осадки Nov–Mar 130 мм"", ""impact"": 2.42}, {""name"": ""Осадки 97% нормы"", ""impact"": 1.44}, {""name"": ""Население 1579"", ""impact"": 1.41}, {""name"": ""Превышение над рекой 33 м"", ""impact"": -1.21}]"
Подгорное,54.7128156,69.0232742,49.7,"[{""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 2.41}, {""name"": ""Снегозапас 140% нормы"", ""impact"": 2.04}, {""name"": ""Высота 113 м"", ""impact"": 1.8}, {""name"": ""Превышение над рекой 12 м"", ""impact"": 1.54}]"
Боголюбово,54.6174536,68.7288167,99.8,"[{""name"": ""Река в 2.6 км"", ""impact"": 2.99}, {""name"": ""Осадки Nov–Mar 132 мм"", ""impact"": 2.54}, {""name"": ""Высота 111 м"", ""impact"": 2.29}, {""name"": ""Население 1210"", ""impact"": 2.25}]"
Приишимка,54.611111,68.855843,34.5,"[{""name"": ""Осадки Nov–Mar 133 мм"", ""impact"": 2.43}, {""name"": ""Снегозапас 141% нормы"", ""impact"": 1.83}, {""name"": ""Высота 109 м"", ""impact"": 1.79}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 1.52}]"
Водопроводное,54.555283,68.728447,86.2,"[{""name"": ""Осадки Nov–Mar 132 мм"", ""impact"": 2.67}, {""name"": ""Высота 117 м"", ""impact"": 2.19}, {""name"": ""Снегозапас 139% нормы"", ""impact"": 1.98}, {""name"": ""Превышение над рекой 17 м"", ""impact"": 1.31}]"
Красная Горка,54.5550524,68.7689396,8.3,"[{""name"": ""Осадки Nov–Mar 132 мм"", ""impact"": 2.58}, {""name"": ""Снегозапас 140% нормы"", ""impact"": 1.81}, {""name"": ""Высота 130 м"", ""impact"": 1.22}, {""name"": ""Осадки 100% нормы"", ""impact"": 0.98}]"
Золотоноша,52.826229,67.170753,0.1,"[{""name"": ""Осадки Nov–Mar 142 мм"", ""impact"": 2.02}, {""name"": ""Снегозапас 116% нормы"", ""impact"": 1.18}, {""name"": ""Высота 303 м"", ""impact"": -1.12}, {""name"": ""Превышение над рекой 79 м"", ""impact"": -0.74}]"
Червонное,53.2771558,66.7276043,0.1,"[{""name"": ""Осадки Nov–Mar 129 мм"", ""impact"": 1.87}, {""name"": ""Снегозапас 127% нормы"", ""impact"": 1.44}, {""name"": ""Высота 195 м"", ""impact"": -1.0}, {""name"": ""Снегозапас 94 мм"", ""impact"": -0.72}]"
Бахмут,53.9553438,69.6563407,3.4,"[{""name"": ""Осадки Nov–Mar 124 мм"", ""impact"": 2.09}, {""name"": ""Осадки 101% нормы"", ""impact"": 1.66}, {""name"": ""Снегозапас 153% нормы"", ""impact"": -1.42}, {""name"": ""Высота 147 м"", ""impact"": 1.08}]"
Виноградовка,53.852486,69.885887,0.8,"[{""name"": ""Превышение над рекой 5 м"", ""impact"": 2.72}, {""name"": ""Осадки Nov–Mar 118 мм"", ""impact"": 1.22}, {""name"": ""Осадки 99% нормы"", ""impact"": 0.95}, {""name"": ""Снегозапас 80 мм"", ""impact"": -0.93}]"
Мироновка,53.840008,69.839554,0.3,"[{""name"": ""Превышение над рекой 6 м"", ""impact"": 2.66}, {""name"": ""Снегозапас 72 мм"", ""impact"": -0.93}, {""name"": ""Осадки 98% нормы"", ""impact"": 0.8}, {""name"": ""Осадки Nov–Mar 115 мм"", ""impact"": 0.69}]"
Чермошнянка,53.956871,69.776093,1.0,"[{""name"": ""Осадки Nov–Mar 124 мм"", ""impact"": 2.45}, {""name"": ""Осадки 101% нормы"", ""impact"": 1.62}, {""name"": ""Снегозапас 85 мм"", ""impact"": -1.15}, {""name"": ""Высота 145 м"", ""impact"": 1.03}]"
